epoch,brotli_size,soup_size,higher_entropy
6145,487186,8192,0.107499
6209,485469,8192,0.134103
6273,484785,8192,0.144361
6337,484208,8192,0.152228
6401,485105,8192,0.137903
6465,485619,8192,0.123235
6529,485695,8192,0.119948
6593,486023,8192,0.109410
6657,485927,8192,0.108731
6721,486510,8192,0.100197
6785,487158,8192,0.091853
6849,487444,8192,0.089655
6913,487403,8192,0.087397
6977,486981,8192,0.082800
7041,486577,8192,0.083710
7105,487098,8192,0.077392
7169,486858,8192,0.078461
7233,487534,8192,0.072943
7297,487961,8192,0.067973
7361,488289,8192,0.069199
7425,487458,8192,0.077638
7489,486908,8192,0.085572
7553,486505,8192,0.086913
7617,485438,8192,0.100922
7681,486034,8192,0.093469
7745,485801,8192,0.095044
7809,485852,8192,0.103270
7873,485574,8192,0.105163
7937,486831,8192,0.097815
8001,486137,8192,0.107191
8065,486026,8192,0.106470
8129,486213,8192,0.104615
8193,485328,8192,0.122537
8257,484009,8192,0.136056
8321,482571,8192,0.154475
8385,481426,8192,0.167543
8449,482059,8192,0.154787
8513,482168,8192,0.152235
8577,481539,8192,0.163892
8641,482496,8192,0.156437
8705,482874,8192,0.154170
8769,483616,8192,0.149871
8833,484619,8192,0.134853
8897,483678,8192,0.148637
8961,483307,8192,0.155570
9025,483799,8192,0.147316
9089,483532,8192,0.156673
9153,483381,8192,0.151821
9217,483857,8192,0.148555
9281,483406,8192,0.153956
9345,483416,8192,0.150392
9409,483013,8192,0.150324
9473,483455,8192,0.139385
9537,483780,8192,0.137117
9601,484961,8192,0.126852
9665,485107,8192,0.121530
9729,484709,8192,0.120896
9793,484636,8192,0.120351
9857,484902,8192,0.116100
9921,484853,8192,0.119388
9985,484858,8192,0.119974
10049,484254,8192,0.125554
10113,484250,8192,0.124454
10177,483505,8192,0.128333
10241,483879,8192,0.131559
10305,484481,8192,0.126543
10369,483873,8192,0.127335
10433,484458,8192,0.124258
10497,484246,8192,0.123353
10561,483993,8192,0.125263
10625,484158,8192,0.121699
10689,484008,8192,0.123318
10753,484305,8192,0.120396
10817,484617,8192,0.117352
10881,484681,8192,0.117453
10945,484891,8192,0.109485
11009,484801,8192,0.110900
11073,484974,8192,0.112845
11137,484447,8192,0.124760
11201,484180,8192,0.129428
11265,484501,8192,0.127931
11329,484202,8192,0.130060
11393,483676,8192,0.131594
11457,482474,8192,0.146913
11521,482180,8192,0.137893
11585,481980,8192,0.142529
11649,480625,8192,0.154043
11713,479890,8192,0.162859
11777,480048,8192,0.161247
11841,481106,8192,0.142978
11905,482399,8192,0.130528
11969,482297,8192,0.130520
12033,482125,8192,0.123060
12097,482006,8192,0.128012
12161,482465,8192,0.120826
12225,482597,8192,0.124287
12289,482587,8192,0.124614
12353,482526,8192,0.128832
12417,482551,8192,0.124999
12481,482545,8192,0.130951
12545,484037,8192,0.124052
12609,484435,8192,0.124717
12673,484608,8192,0.126894
12737,485102,8192,0.115090
12801,485190,8192,0.114553
12865,485621,8192,0.109134
12929,485773,8192,0.113433
12993,485952,8192,0.108282
13057,485546,8192,0.120577
13121,485171,8192,0.128274
13185,484236,8192,0.135193
13249,483520,8192,0.151179
13313,483259,8192,0.161813
13377,482781,8192,0.161839
13441,482624,8192,0.152325
13505,482828,8192,0.147569
13569,481667,8192,0.154069
13633,482407,8192,0.144959
13697,482319,8192,0.146151
13761,482770,8192,0.147121
13825,482712,8192,0.145223
13889,483218,8192,0.138685
13953,483882,8192,0.135041
14017,483663,8192,0.129192
14081,484515,8192,0.124180
14145,484291,8192,0.130416
14209,483064,8192,0.141928
14273,483419,8192,0.138902
14337,482345,8192,0.152692
14401,481995,8192,0.163666
14465,480103,8192,0.183632
14529,480589,8192,0.182727
14593,480276,8192,0.183432
14657,480515,8192,0.178571
14721,480577,8192,0.174128
14785,480957,8192,0.170754
14849,481205,8192,0.166845
14913,481790,8192,0.157439
14977,481351,8192,0.160802
15041,481324,8192,0.168698
15105,482429,8192,0.157213
15169,482108,8192,0.165281
15233,482327,8192,0.165726
15297,482267,8192,0.166258
15361,482107,8192,0.166212
15425,482804,8192,0.160890
15489,482505,8192,0.159915
15553,482211,8192,0.159131
15617,482820,8192,0.155828
15681,483087,8192,0.154683
15745,483085,8192,0.153468
15809,482558,8192,0.162760
15873,482408,8192,0.164514
15937,482777,8192,0.159172
16001,482783,8192,0.157959
16065,482652,8192,0.159340
16129,482355,8192,0.170703
16193,483546,8192,0.157359
16257,483565,8192,0.158294
16321,484712,8192,0.142019
16385,483797,8192,0.149001
16449,483931,8192,0.142143
16513,484913,8192,0.126817
16577,485416,8192,0.117219
16641,484931,8192,0.122496
16705,484878,8192,0.125985
16769,484456,8192,0.131122
16833,485404,8192,0.114118
16897,486408,8192,0.101923
16961,485520,8192,0.114266
17025,485679,8192,0.118696
17089,484825,8192,0.128904
17153,484745,8192,0.119186
17217,484410,8192,0.128379
17281,484499,8192,0.131623
17345,484417,8192,0.134049
17409,485149,8192,0.128564
17473,484647,8192,0.132636
17537,484642,8192,0.127628
17601,486217,8192,0.111492
17665,484731,8192,0.124577
17729,484370,8192,0.124541
17793,485276,8192,0.116427
17857,485324,8192,0.115251
17921,485760,8192,0.111217
17985,486848,8192,0.095403
18049,486906,8192,0.095000
18113,487063,8192,0.096405
18177,487275,8192,0.097214
18241,486718,8192,0.102677
18305,487374,8192,0.095310
18369,485916,8192,0.113729
18433,484819,8192,0.132736
18497,483789,8192,0.151162
18561,485053,8192,0.137846
18625,485217,8192,0.138083
18689,486403,8192,0.127501
18753,486724,8192,0.126012
18817,487022,8192,0.124185
18881,487080,8192,0.120584
18945,486603,8192,0.125534
19009,485507,8192,0.132996
19073,485823,8192,0.120225
19137,485493,8192,0.119336
19201,486135,8192,0.109863
19265,486204,8192,0.106351
19329,485776,8192,0.107198
19393,485942,8192,0.109253
19457,485535,8192,0.111598
19521,484510,8192,0.125044
19585,483745,8192,0.140867
19649,484637,8192,0.139520
19713,485727,8192,0.129629
19777,485730,8192,0.130046
19841,484749,8192,0.137485
19905,484551,8192,0.140446
19969,485965,8192,0.122300
20033,485935,8192,0.119775
20097,485361,8192,0.127959
20161,484905,8192,0.129132
20225,484870,8192,0.129587
20289,486482,8192,0.112239
20353,486697,8192,0.115232
20417,485933,8192,0.124238
20481,486326,8192,0.120113
20545,486571,8192,0.113751
20609,486940,8192,0.107546
20673,487138,8192,0.104990
20737,486739,8192,0.113031
20801,485730,8192,0.125436
20865,485711,8192,0.122755
20929,485283,8192,0.127339
20993,486351,8192,0.115149
21057,486261,8192,0.110617
21121,486015,8192,0.108433
21185,486299,8192,0.103860
21249,485832,8192,0.106338
21313,486014,8192,0.113774
21377,487199,8192,0.098557
21441,487043,8192,0.097832
21505,487193,8192,0.101723
21569,486880,8192,0.106887
21633,486109,8192,0.107279
21697,486455,8192,0.107543
21761,486443,8192,0.106636
21825,486633,8192,0.107655
21889,486948,8192,0.106152
21953,487045,8192,0.111401
22017,487574,8192,0.106928
22081,487325,8192,0.107791
22145,486706,8192,0.117741
22209,486575,8192,0.120192
22273,486090,8192,0.128414
22337,486279,8192,0.127609
22401,485198,8192,0.136349
22465,485140,8192,0.133234
22529,485132,8192,0.131834
22593,485676,8192,0.121568
22657,484469,8192,0.129319
22721,484012,8192,0.132600
22785,483445,8192,0.137068
22849,483865,8192,0.132419
22913,483601,8192,0.138937
22977,483895,8192,0.134513
23041,483922,8192,0.128273
23105,484418,8192,0.120259
23169,484323,8192,0.120723
23233,483789,8192,0.133444
23297,483979,8192,0.123954
23361,482827,8192,0.136306
23425,482472,8192,0.150899
23489,482574,8192,0.146393
23553,482632,8192,0.141510
23617,481968,8192,0.156130
23681,482600,8192,0.144859
23745,482863,8192,0.139699
23809,483132,8192,0.140541
23873,483350,8192,0.144774
23937,484595,8192,0.134517
24001,484689,8192,0.130264
24065,484807,8192,0.134955
24129,483890,8192,0.140569
24193,483804,8192,0.129983
24257,483755,8192,0.127758
24321,483724,8192,0.127802
24385,484100,8192,0.128414
24449,483644,8192,0.130831
24513,482614,8192,0.141420
24577,482537,8192,0.141386
24641,481572,8192,0.145645
24705,481625,8192,0.147705
24769,481292,8192,0.149429
24833,481556,8192,0.143217
24897,481772,8192,0.140265
24961,481972,8192,0.137628
25025,482700,8192,0.134132
25089,483560,8192,0.128624
25153,483021,8192,0.137115
25217,482320,8192,0.152251
25281,483292,8192,0.142008
25345,483953,8192,0.135446
25409,483006,8192,0.147688
25473,482219,8192,0.154987
25537,481987,8192,0.155617
25601,482183,8192,0.152598
25665,481176,8192,0.167123
25729,480698,8192,0.173684
25793,481655,8192,0.157861
25857,481468,8192,0.158348
25921,481703,8192,0.155043
25985,482323,8192,0.148228
26049,482158,8192,0.153160
26113,481829,8192,0.148302
26177,482599,8192,0.142390
26241,482025,8192,0.150149
26305,482414,8192,0.141517
26369,482061,8192,0.155148
26433,482833,8192,0.150465
26497,482768,8192,0.147949
26561,482636,8192,0.148832
26625,483204,8192,0.140163
26689,483826,8192,0.123969
26753,483750,8192,0.125623
26817,484057,8192,0.126177
26881,483707,8192,0.133212
26945,483654,8192,0.137819
27009,483330,8192,0.136395
27073,483304,8192,0.140482
27137,483145,8192,0.138926
27201,483928,8192,0.131531
27265,484062,8192,0.125710
27329,484051,8192,0.128067
27393,485193,8192,0.118736
27457,485588,8192,0.118525
27521,485579,8192,0.125809
27585,485557,8192,0.123018
27649,485929,8192,0.118003
27713,485911,8192,0.125996
27777,484905,8192,0.132810
27841,484148,8192,0.135955
27905,483291,8192,0.144542
27969,482704,8192,0.154370
28033,482759,8192,0.155325
28097,482710,8192,0.157920
28161,483430,8192,0.150863
28225,483785,8192,0.147650
28289,483463,8192,0.152784
28353,482765,8192,0.164638
28417,483741,8192,0.154097
28481,484282,8192,0.147455
28545,483477,8192,0.160965
28609,483298,8192,0.157855
28673,482233,8192,0.159645
28737,482940,8192,0.146750
28801,482832,8192,0.149730
28865,483193,8192,0.143189
28929,481168,8192,0.171524
28993,481290,8192,0.158935
29057,481450,8192,0.166181
29121,481902,8192,0.161166
29185,481047,8192,0.177808
29249,480891,8192,0.177875
29313,481017,8192,0.172235
29377,481294,8192,0.164550
29441,481430,8192,0.158306
29505,481578,8192,0.157494
29569,481934,8192,0.156400
29633,482854,8192,0.139034
29697,483097,8192,0.139981
29761,484067,8192,0.133120
29825,484156,8192,0.131055
29889,485469,8192,0.116147
29953,485654,8192,0.111427
30017,485675,8192,0.107304
30081,484899,8192,0.114882
30145,484243,8192,0.125401
30209,484207,8192,0.123675
30273,484624,8192,0.121163
30337,484556,8192,0.125710
30401,484367,8192,0.124702
30465,483950,8192,0.132855
30529,484605,8192,0.131254
30593,484033,8192,0.136998
30657,483818,8192,0.141636
30721,483543,8192,0.143437
30785,483713,8192,0.142064
30849,483974,8192,0.146780
30913,483827,8192,0.149340
30977,482278,8192,0.172543
31041,482424,8192,0.167452
31105,482424,8192,0.163369
31169,483210,8192,0.153771
31233,483994,8192,0.144627
31297,482406,8192,0.158957
31361,482806,8192,0.157635
31425,482961,8192,0.153410
31489,482928,8192,0.156342
31553,483350,8192,0.150827
31617,483115,8192,0.150556
31681,482954,8192,0.147898
31745,482895,8192,0.144126
31809,482267,8192,0.153391
31873,481408,8192,0.162404
31937,480895,8192,0.169567
32001,480963,8192,0.159715
32065,480806,8192,0.157091
32129,480330,8192,0.161736
32193,480492,8192,0.155789
32257,479993,8192,0.160027
32321,479727,8192,0.158311
32385,480020,8192,0.157194
32449,480371,8192,0.153505
32513,479728,8192,0.163309
32577,480378,8192,0.151929
32641,480753,8192,0.148207
32705,481035,8192,0.151047
32769,481452,8192,0.149827
32833,481813,8192,0.146930
32897,481527,8192,0.154119
32961,481971,8192,0.146630
33025,482441,8192,0.140847
33089,483420,8192,0.129750
33153,483938,8192,0.124852
33217,484659,8192,0.126874
33281,484988,8192,0.123911
33345,485395,8192,0.121836
33409,485592,8192,0.125659
33473,484888,8192,0.139892
33537,484929,8192,0.141204
33601,484890,8192,0.143529
33665,483875,8192,0.154599
33729,483326,8192,0.165987
33793,482164,8192,0.172888
33857,480267,8192,0.192101
33921,480494,8192,0.186642
33985,480547,8192,0.182061
34049,480422,8192,0.179956
34113,479162,8192,0.186429
34177,479561,8192,0.173910
34241,479806,8192,0.165722
34305,481078,8192,0.145185
34369,481904,8192,0.127861
34433,481054,8192,0.134080
34497,481603,8192,0.119569
34561,482038,8192,0.119205
34625,482135,8192,0.114973
34689,481794,8192,0.113602
34753,482778,8192,0.103720
34817,483216,8192,0.103624
34881,482977,8192,0.106506
34945,482422,8192,0.115645
35009,483189,8192,0.115473
35073,483230,8192,0.110156
35137,483400,8192,0.110259
35201,483470,8192,0.109649
35265,483389,8192,0.109812
35329,483893,8192,0.106378
35393,483734,8192,0.117661
35457,482941,8192,0.130160
35521,483024,8192,0.130554
35585,482524,8192,0.136562
35649,482729,8192,0.136743
35713,483385,8192,0.125520
35777,483212,8192,0.125682
35841,482922,8192,0.130440
35905,483477,8192,0.132367
35969,483773,8192,0.132311
36033,483745,8192,0.138726
36097,482758,8192,0.152387
36161,482480,8192,0.160779
36225,482772,8192,0.153949
36289,482956,8192,0.156198
36353,483103,8192,0.153197
36417,482915,8192,0.146013
36481,482282,8192,0.145293
36545,482722,8192,0.146356
36609,483177,8192,0.137077
36673,483093,8192,0.138144
36737,482257,8192,0.148426
36801,483361,8192,0.143874
36865,482906,8192,0.152571
36929,483074,8192,0.142945
36993,483028,8192,0.145237
37057,483151,8192,0.149627
37121,483358,8192,0.150606
37185,483100,8192,0.154298
37249,483861,8192,0.151421
37313,484172,8192,0.150829
37377,484445,8192,0.147460
37441,483596,8192,0.163140
37505,484724,8192,0.154033
37569,485171,8192,0.146192
37633,484972,8192,0.153536
37697,484481,8192,0.156601
37761,484052,8192,0.165635
37825,484544,8192,0.159308
37889,485009,8192,0.152811
37953,484652,8192,0.153307
38017,484739,8192,0.147522
38081,483423,8192,0.159175
38145,484194,8192,0.150715
38209,484515,8192,0.146291
38273,484581,8192,0.146583
38337,484463,8192,0.141914
38401,484669,8192,0.135387
38465,485656,8192,0.128938
38529,486178,8192,0.119288
38593,486131,8192,0.117067
38657,484517,8192,0.132825
38721,484909,8192,0.125704
38785,484948,8192,0.122071
38849,484376,8192,0.124351
38913,484905,8192,0.107357
38977,485524,8192,0.101728
39041,485497,8192,0.101054
39105,485369,8192,0.105263
39169,485512,8192,0.105968
39233,486491,8192,0.103670
39297,485531,8192,0.107116
39361,486635,8192,0.098032
39425,486587,8192,0.094941
39489,486465,8192,0.098017
39553,487272,8192,0.087037
39617,486995,8192,0.087835
39681,487163,8192,0.085827
39745,487280,8192,0.090843
39809,487585,8192,0.093541
39873,487945,8192,0.091137
39937,488013,8192,0.087679
40001,488381,8192,0.088618
40065,488616,8192,0.089219
40129,488290,8192,0.097313
40193,488555,8192,0.094442
40257,488893,8192,0.093532
40321,488749,8192,0.102153
40385,488419,8192,0.105097
40449,489190,8192,0.098723
40513,489191,8192,0.100818
40577,488924,8192,0.099121
40641,488887,8192,0.103282
40705,488133,8192,0.102754
40769,488055,8192,0.096313
40833,487207,8192,0.103412
40897,486615,8192,0.110727
40961,485766,8192,0.117482
41025,485819,8192,0.109734
41089,486233,8192,0.110505
41153,486265,8192,0.113282
41217,487255,8192,0.105877
41281,487304,8192,0.098710
41345,486306,8192,0.114804
41409,484995,8192,0.134111
41473,485360,8192,0.138841
41537,485688,8192,0.136923
41601,485604,8192,0.139080
41665,486060,8192,0.135869
41729,485519,8192,0.145430
41793,486018,8192,0.142787
41857,484535,8192,0.153217
41921,484144,8192,0.154193
41985,484128,8192,0.148603
42049,485084,8192,0.134446
42113,485026,8192,0.135910
42177,485419,8192,0.135242
42241,484556,8192,0.137075
42305,485234,8192,0.120791
42369,485305,8192,0.114548
42433,486281,8192,0.111618
42497,486271,8192,0.112050
42561,486102,8192,0.102223
42625,486952,8192,0.097345
42689,486738,8192,0.095125
42753,485784,8192,0.099669
42817,485713,8192,0.099414
42881,485976,8192,0.096243
42945,486451,8192,0.083120
43009,485682,8192,0.095055
43073,485424,8192,0.097115
43137,486283,8192,0.088086
43201,487173,8192,0.084476
43265,487373,8192,0.082022
43329,487136,8192,0.089327
43393,486971,8192,0.095972
43457,487388,8192,0.090000
43521,486514,8192,0.099641
43585,487148,8192,0.091330
43649,487720,8192,0.082649
43713,487240,8192,0.091475
43777,487419,8192,0.098179
43841,487683,8192,0.101552
43905,487192,8192,0.109660
43969,487482,8192,0.109732
44033,487506,8192,0.114644
44097,487616,8192,0.115556
44161,487818,8192,0.111095
44225,488005,8192,0.112633
44289,488288,8192,0.105895
44353,488159,8192,0.106017
44417,488158,8192,0.103560
44481,487519,8192,0.119440
44545,487231,8192,0.123784
44609,487839,8192,0.110072
44673,487888,8192,0.108644
44737,488175,8192,0.105943
44801,488475,8192,0.105163
44865,487659,8192,0.111600
44929,486919,8192,0.114223
44993,485986,8192,0.124845
45057,485988,8192,0.125927
45121,485518,8192,0.130329
45185,485015,8192,0.132996
45249,484961,8192,0.130446
45313,485245,8192,0.121274
45377,484989,8192,0.127145
45441,485952,8192,0.113710
45505,486775,8192,0.107679
45569,487107,8192,0.107840
45633,487303,8192,0.111873
45697,486222,8192,0.126677
45761,486921,8192,0.118468
45825,487221,8192,0.114814
45889,487831,8192,0.110047
45953,487867,8192,0.109384
46017,488575,8192,0.097849
46081,488150,8192,0.112381
46145,488071,8192,0.107881
46209,487372,8192,0.114739
46273,486626,8192,0.118761
46337,486031,8192,0.127426
46401,485900,8192,0.128274
46465,485780,8192,0.128737
46529,485786,8192,0.125428
46593,485529,8192,0.124272
46657,485062,8192,0.123961
46721,484219,8192,0.135634
46785,483148,8192,0.143941
46849,483244,8192,0.139847
46913,483390,8192,0.138247
46977,482838,8192,0.143416
47041,482985,8192,0.133237
47105,483686,8192,0.132198
47169,483342,8192,0.132354
47233,484548,8192,0.121061
47297,484328,8192,0.127536
47361,484725,8192,0.130083
47425,484425,8192,0.129069
47489,484036,8192,0.132993
47553,484419,8192,0.134414
47617,484664,8192,0.126703
47681,485887,8192,0.113141
47745,486622,8192,0.106519
47809,487313,8192,0.098324
47873,487663,8192,0.100734
47937,487862,8192,0.106539
48001,487675,8192,0.099954
48065,487740,8192,0.100075
48129,487796,8192,0.097855
48193,487735,8192,0.100033
48257,487431,8192,0.108673
48321,487130,8192,0.116381
48385,486007,8192,0.126464
48449,484885,8192,0.132609
48513,483557,8192,0.148021
48577,482376,8192,0.158811
48641,482956,8192,0.152277
48705,482544,8192,0.147018
48769,482339,8192,0.142142
48833,482365,8192,0.144397
48897,482602,8192,0.139581
48961,482844,8192,0.142088
49025,483270,8192,0.140843
49089,482539,8192,0.156445
49153,482798,8192,0.159641
49217,483016,8192,0.155473
49281,482661,8192,0.157110
49345,482810,8192,0.156566
49409,482358,8192,0.156963
49473,482954,8192,0.152378
49537,483494,8192,0.153481
49601,484719,8192,0.140351
49665,483519,8192,0.151046
49729,483136,8192,0.147093
49793,483790,8192,0.142879
49857,484995,8192,0.134276
49921,485881,8192,0.127886
49985,485654,8192,0.128962
50049,485653,8192,0.133846
50113,486123,8192,0.127918
50177,485644,8192,0.130704
50241,485451,8192,0.125986
50305,486192,8192,0.116090
50369,485762,8192,0.128373
50433,484601,8192,0.134406
50497,484201,8192,0.136630
50561,484138,8192,0.127250
50625,484043,8192,0.131626
50689,483504,8192,0.138594
50753,483183,8192,0.143700
50817,483008,8192,0.136343
50881,484044,8192,0.120134
50945,484126,8192,0.122170
51009,483812,8192,0.133874
51073,483841,8192,0.136155
51137,483700,8192,0.140134
51201,483726,8192,0.142455
51265,483108,8192,0.145826
51329,482895,8192,0.150949
51393,483207,8192,0.141968
51457,483213,8192,0.140484
51521,482226,8192,0.155155
51585,481981,8192,0.157021
51649,480666,8192,0.167552
51713,481383,8192,0.160043
51777,481225,8192,0.161738
51841,481031,8192,0.167254
51905,479966,8192,0.188825
51969,480418,8192,0.180428
52033,480998,8192,0.175315
52097,480439,8192,0.177231
52161,480673,8192,0.167472
52225,480856,8192,0.165678
52289,480616,8192,0.167677
52353,480764,8192,0.165624
52417,480905,8192,0.158756
52481,481135,8192,0.155383
52545,480472,8192,0.163843
52609,480325,8192,0.164801
52673,481311,8192,0.152189
52737,481488,8192,0.143855
52801,480178,8192,0.160688
52865,480843,8192,0.147326
52929,480353,8192,0.154254
52993,481601,8192,0.149125
53057,481863,8192,0.141167
53121,481356,8192,0.150440
53185,481602,8192,0.147782
53249,481653,8192,0.148409
53313,482514,8192,0.143170
53377,482672,8192,0.139004
53441,483498,8192,0.124852
53505,482690,8192,0.127383
53569,481905,8192,0.135038
53633,482131,8192,0.131016
53697,482338,8192,0.127038
53761,482134,8192,0.127957
53825,481890,8192,0.130261
53889,482337,8192,0.125724
53953,482594,8192,0.128713
54017,482750,8192,0.132515
54081,482631,8192,0.135285
54145,483246,8192,0.122262
54209,482537,8192,0.133798
54273,483586,8192,0.125589
54337,483237,8192,0.125555
54401,483259,8192,0.130126
54465,483751,8192,0.126185
54529,483684,8192,0.131864
54593,484277,8192,0.129592
54657,484780,8192,0.119593
54721,484407,8192,0.121308
54785,485221,8192,0.113107
54849,484530,8192,0.124096
54913,484831,8192,0.120386
54977,485234,8192,0.121773
55041,484696,8192,0.122859
55105,484098,8192,0.125456
55169,483566,8192,0.130942
55233,483580,8192,0.120978
55297,484357,8192,0.111859
55361,484875,8192,0.105873
55425,485495,8192,0.100695
55489,485324,8192,0.107523
55553,484760,8192,0.116378
55617,485605,8192,0.108851
55681,485281,8192,0.114220
55745,485084,8192,0.119549
55809,485328,8192,0.116319
55873,486050,8192,0.108484
55937,486285,8192,0.108143
56001,485861,8192,0.119118
56065,485792,8192,0.120597
56129,486632,8192,0.109519
56193,486614,8192,0.111851
56257,487175,8192,0.101293
56321,486532,8192,0.105239
56385,485934,8192,0.112080
56449,486052,8192,0.114033
56513,485152,8192,0.124688
56577,485129,8192,0.125361
56641,485626,8192,0.114015
56705,485929,8192,0.115211
56769,486006,8192,0.118614
56833,485221,8192,0.129173
56897,484690,8192,0.137442
56961,483625,8192,0.157335
57025,481987,8192,0.175012
57089,481925,8192,0.188644
57153,482979,8192,0.181817
57217,483522,8192,0.172389
57281,483726,8192,0.174140
57345,484429,8192,0.166330
57409,483964,8192,0.173236
57473,484379,8192,0.168595
57537,482877,8192,0.174498
57601,482993,8192,0.172870
57665,482150,8192,0.167970
57729,481327,8192,0.177035
57793,482047,8192,0.168214
57857,482253,8192,0.157069
57921,482037,8192,0.149722
57985,482737,8192,0.141026
58049,482603,8192,0.140095
58113,482464,8192,0.137686
58177,482950,8192,0.129214
58241,482759,8192,0.128022
58305,483697,8192,0.114045
58369,483367,8192,0.115311
58433,483641,8192,0.106024
58497,483996,8192,0.101383
58561,484085,8192,0.101164
58625,484492,8192,0.093649
58689,484783,8192,0.089671
58753,484841,8192,0.091604
58817,484944,8192,0.093272
58881,484311,8192,0.102403
58945,485096,8192,0.106242
59009,484570,8192,0.110929
59073,484108,8192,0.122984
59137,484006,8192,0.120693
59201,483601,8192,0.127090
59265,483338,8192,0.136290
59329,483823,8192,0.131744
59393,484517,8192,0.125011
59457,484793,8192,0.124155
59521,484617,8192,0.133841
59585,484575,8192,0.136589
59649,484689,8192,0.132878
59713,483234,8192,0.147852
59777,483356,8192,0.139084
59841,483640,8192,0.137215
59905,483733,8192,0.140727
59969,484716,8192,0.127212
60033,485113,8192,0.117068
60097,485729,8192,0.107171
60161,486228,8192,0.108845
60225,485185,8192,0.117361
60289,484180,8192,0.120723
60353,484447,8192,0.113924
60417,484181,8192,0.115068
60481,484994,8192,0.105057
60545,485350,8192,0.104670
60609,484751,8192,0.106029
60673,485321,8192,0.098805
60737,485768,8192,0.099404
60801,486108,8192,0.095643
60865,485577,8192,0.090333
60929,486045,8192,0.087512
60993,486247,8192,0.089856
61057,486802,8192,0.087360
61121,486111,8192,0.099211
61185,485802,8192,0.102112
61249,485859,8192,0.105677
61313,485915,8192,0.102364
61377,486453,8192,0.089647
61441,485672,8192,0.098836
61505,486214,8192,0.099665
61569,486119,8192,0.093740
61633,486358,8192,0.088333
61697,485579,8192,0.096136
61761,485349,8192,0.097358
61825,485397,8192,0.100471
61889,485596,8192,0.098521
61953,483559,8192,0.119106
62017,483303,8192,0.121917
62081,482782,8192,0.124384
62145,482896,8192,0.116022
62209,483457,8192,0.113234
62273,483341,8192,0.117341
62337,482992,8192,0.123874
62401,483248,8192,0.122263
62465,484268,8192,0.108666
62529,484761,8192,0.111831
62593,484548,8192,0.117463
62657,483748,8192,0.126582
62721,483186,8192,0.125231
62785,482846,8192,0.131667
62849,483051,8192,0.125790
62913,483902,8192,0.125091
62977,484429,8192,0.125462
63041,484124,8192,0.135900
63105,484339,8192,0.133073
63169,483820,8192,0.136154
63233,483730,8192,0.137896
63297,485167,8192,0.126697
63361,484437,8192,0.140326
63425,484455,8192,0.146089
63489,484241,8192,0.149693
63553,483582,8192,0.159448
63617,484092,8192,0.151484
63681,483313,8192,0.159239
63745,482571,8192,0.166208
