epoch,brotli_size,soup_size,higher_entropy
63361,484403,8192,0.116733
63425,485198,8192,0.109371
63489,485157,8192,0.106472
63553,484713,8192,0.109536
63617,484000,8192,0.124433
63681,484591,8192,0.116428
63745,484663,8192,0.111774
63809,484155,8192,0.119079
63873,484539,8192,0.116865
63937,483674,8192,0.126891
64001,483197,8192,0.122828
64065,483269,8192,0.118911
64129,482800,8192,0.122905
64193,482769,8192,0.125333
64257,482286,8192,0.128622
64321,481369,8192,0.145265
64385,480487,8192,0.154125
64449,481346,8192,0.140124
64513,481436,8192,0.137388
64577,481304,8192,0.144552
64641,481523,8192,0.143773
64705,481433,8192,0.147397
64769,481157,8192,0.148633
64833,480901,8192,0.143701
64897,480819,8192,0.144786
64961,480883,8192,0.140297
65025,479420,8192,0.158371
65089,480768,8192,0.142850
65153,480703,8192,0.140800
65217,481122,8192,0.130430
65281,481176,8192,0.128421
65345,481469,8192,0.120240
65409,480900,8192,0.123820
65473,481263,8192,0.117726
65537,481519,8192,0.114160
65601,482273,8192,0.104244
65665,482451,8192,0.100872
65729,482263,8192,0.105366
65793,483033,8192,0.101915
65857,483285,8192,0.104497
65921,484352,8192,0.096242
65985,483830,8192,0.109373
66049,484228,8192,0.102294
66113,485059,8192,0.093113
66177,484587,8192,0.100244
66241,485119,8192,0.096315
66305,484611,8192,0.100463
66369,484359,8192,0.102852
66433,483344,8192,0.120231
66497,483823,8192,0.116331
66561,484402,8192,0.111170
66625,484063,8192,0.110688
66689,484237,8192,0.112174
66753,484748,8192,0.108821
66817,483780,8192,0.121236
66881,483854,8192,0.120710
66945,483329,8192,0.123083
67009,483317,8192,0.130254
67073,484057,8192,0.121395
67137,484012,8192,0.118893
67201,484253,8192,0.114257
67265,483844,8192,0.114736
67329,483001,8192,0.128817
67393,483208,8192,0.130603
67457,483257,8192,0.131849
67521,484164,8192,0.122479
67585,484778,8192,0.121498
67649,485726,8192,0.115699
67713,486326,8192,0.108610
67777,486883,8192,0.106881
67841,486858,8192,0.110954
67905,487468,8192,0.101379
67969,486751,8192,0.119790
68033,485599,8192,0.139123
68097,485047,8192,0.141209
68161,483296,8192,0.156843
68225,482948,8192,0.160659
68289,482901,8192,0.158825
68353,482864,8192,0.159763
68417,484137,8192,0.141698
68481,483488,8192,0.141524
68545,483026,8192,0.141113
68609,482516,8192,0.143515
68673,481330,8192,0.151656
68737,481938,8192,0.145395
68801,482497,8192,0.142984
68865,482764,8192,0.139180
68929,481983,8192,0.144371
68993,483310,8192,0.127789
69057,482914,8192,0.121639
69121,482764,8192,0.116785
69185,482628,8192,0.116242
69249,481555,8192,0.123670
69313,482485,8192,0.107160
69377,483178,8192,0.099510
69441,483072,8192,0.098439
69505,482881,8192,0.102163
69569,482845,8192,0.097318
69633,481909,8192,0.109318
69697,482967,8192,0.102019
69761,483041,8192,0.092591
69825,483835,8192,0.080824
69889,483399,8192,0.081754
69953,483116,8192,0.083700
70017,483275,8192,0.080783
70081,482700,8192,0.087576
70145,483310,8192,0.082352
70209,483326,8192,0.077169
70273,483412,8192,0.077164
70337,483374,8192,0.075548
70401,484175,8192,0.067932
70465,483755,8192,0.074348
70529,484264,8192,0.066563
70593,484131,8192,0.070013
70657,483413,8192,0.080327
70721,483736,8192,0.075739
70785,483879,8192,0.078711
70849,484697,8192,0.066944
70913,484688,8192,0.068458
70977,483998,8192,0.068739
71041,484295,8192,0.069190
71105,484330,8192,0.076924
71169,484296,8192,0.085834
71233,484067,8192,0.091514
71297,483579,8192,0.104926
71361,483726,8192,0.102107
71425,484479,8192,0.097028
71489,484231,8192,0.099314
71553,484094,8192,0.106116
71617,484339,8192,0.107987
71681,484505,8192,0.113195
71745,484592,8192,0.111603
71809,484995,8192,0.111489
71873,484058,8192,0.122789
71937,484038,8192,0.131595
72001,484287,8192,0.130726
72065,484544,8192,0.132562
72129,484591,8192,0.134557
72193,484347,8192,0.139106
72257,483948,8192,0.144584
72321,483323,8192,0.150031
72385,484580,8192,0.144227
72449,485006,8192,0.140065
72513,484519,8192,0.139015
72577,485166,8192,0.135619
72641,485367,8192,0.136252
72705,484640,8192,0.143982
72769,485031,8192,0.141738
72833,485279,8192,0.136132
72897,485428,8192,0.123255
72961,484591,8192,0.129367
73025,484148,8192,0.140023
73089,484020,8192,0.137303
73153,483597,8192,0.142750
73217,482841,8192,0.151516
73281,483462,8192,0.143740
73345,482129,8192,0.151885
73409,482388,8192,0.146918
73473,482495,8192,0.145109
73537,482538,8192,0.143904
73601,482001,8192,0.146177
73665,482122,8192,0.144809
73729,482149,8192,0.147824
73793,481353,8192,0.155097
73857,480927,8192,0.155443
73921,480504,8192,0.161614
73985,480906,8192,0.158301
74049,480937,8192,0.153973
74113,481122,8192,0.158841
74177,481890,8192,0.154667
74241,482585,8192,0.152164
74305,481752,8192,0.162936
74369,480607,8192,0.166805
74433,480552,8192,0.170247
74497,480039,8192,0.177770
74561,479912,8192,0.182986
74625,479536,8192,0.187852
74689,479920,8192,0.177997
74753,480163,8192,0.173233
74817,480519,8192,0.171482
74881,481027,8192,0.167295
74945,482415,8192,0.151767
75009,484265,8192,0.128040
75073,484619,8192,0.132070
75137,485836,8192,0.124262
75201,485526,8192,0.129213
75265,485063,8192,0.134340
75329,485223,8192,0.132364
75393,484788,8192,0.141204
75457,484833,8192,0.143629
75521,485665,8192,0.139833
75585,484910,8192,0.149553
75649,484457,8192,0.146381
75713,484565,8192,0.142073
75777,484015,8192,0.140132
75841,483751,8192,0.140985
75905,484458,8192,0.135854
75969,484167,8192,0.136175
76033,484114,8192,0.131814
76097,483844,8192,0.132496
76161,484262,8192,0.133761
76225,485202,8192,0.119687
76289,485383,8192,0.117016
76353,485528,8192,0.113344
76417,485164,8192,0.116526
76481,486017,8192,0.110975
76545,486081,8192,0.114896
76609,485840,8192,0.111617
76673,486081,8192,0.107085
76737,485370,8192,0.115204
76801,485061,8192,0.116708
76865,485035,8192,0.115096
76929,484434,8192,0.118544
76993,484388,8192,0.119663
77057,484587,8192,0.113649
77121,484658,8192,0.122879
77185,484066,8192,0.139611
77249,484143,8192,0.136920
77313,484613,8192,0.126548
77377,483212,8192,0.140802
77441,484501,8192,0.126793
77505,484072,8192,0.131771
77569,484300,8192,0.128191
77633,484904,8192,0.122789
77697,485343,8192,0.119261
77761,484643,8192,0.126423
77825,484463,8192,0.124655
77889,485382,8192,0.116725
77953,485039,8192,0.122106
78017,485501,8192,0.121909
78081,485817,8192,0.121101
78145,485256,8192,0.125593
78209,484623,8192,0.126398
78273,484705,8192,0.132425
78337,484095,8192,0.133060
78401,484489,8192,0.124528
78465,484704,8192,0.120481
78529,484756,8192,0.123594
78593,484190,8192,0.132399
78657,484460,8192,0.124943
78721,484550,8192,0.119468
78785,484591,8192,0.122603
78849,483981,8192,0.134682
78913,483679,8192,0.129505
78977,483295,8192,0.138914
79041,483093,8192,0.142013
79105,482978,8192,0.140385
79169,483492,8192,0.137146
79233,483429,8192,0.134892
79297,483137,8192,0.135495
79361,484073,8192,0.122368
79425,484645,8192,0.116403
79489,485044,8192,0.110083
79553,485171,8192,0.108004
79617,485155,8192,0.110158
79681,485396,8192,0.110221
79745,485779,8192,0.098611
79809,486057,8192,0.095668
79873,485556,8192,0.099912
79937,485805,8192,0.099185
80001,486858,8192,0.087636
80065,486266,8192,0.093715
80129,486123,8192,0.090284
80193,486144,8192,0.088145
80257,486291,8192,0.080223
80321,485763,8192,0.087049
80385,485711,8192,0.087800
80449,485628,8192,0.093536
80513,484648,8192,0.102382
80577,484764,8192,0.102680
80641,485082,8192,0.101010
80705,485321,8192,0.093861
80769,486557,8192,0.089685
80833,486695,8192,0.088487
80897,486358,8192,0.083936
80961,485785,8192,0.092006
81025,485580,8192,0.089386
81089,486259,8192,0.075955
81153,486069,8192,0.083724
81217,485621,8192,0.090012
81281,486119,8192,0.088761
81345,486208,8192,0.089505
81409,485723,8192,0.100835
81473,486113,8192,0.093011
81537,485940,8192,0.090756
81601,486322,8192,0.086078
81665,486572,8192,0.081568
81729,486556,8192,0.075956
81793,485684,8192,0.084793
81857,485458,8192,0.088115
81921,485358,8192,0.083056
81985,484672,8192,0.094704
82049,484282,8192,0.099417
82113,483852,8192,0.096417
82177,483434,8192,0.106242
82241,483484,8192,0.108464
82305,482806,8192,0.110623
82369,481491,8192,0.122617
82433,481062,8192,0.133186
82497,481846,8192,0.127795
82561,480711,8192,0.142808
82625,481580,8192,0.138052
82689,481845,8192,0.137719
82753,482420,8192,0.137943
82817,482418,8192,0.125426
82881,482030,8192,0.127419
82945,481014,8192,0.145527
83009,480893,8192,0.146059
83073,480562,8192,0.155437
83137,481387,8192,0.142395
83201,481083,8192,0.139297
83265,481135,8192,0.134588
83329,480656,8192,0.137194
83393,480969,8192,0.135164
83457,481182,8192,0.136511
83521,481384,8192,0.128261
83585,481500,8192,0.121429
83649,481537,8192,0.125807
83713,480968,8192,0.133658
83777,481332,8192,0.128053
83841,480741,8192,0.130069
83905,481181,8192,0.130945
83969,481303,8192,0.126852
84033,481543,8192,0.125225
84097,482139,8192,0.130082
84161,482208,8192,0.136173
84225,482222,8192,0.139084
84289,482618,8192,0.139035
84353,482005,8192,0.149008
84417,481934,8192,0.148196
84481,482823,8192,0.143105
84545,481906,8192,0.154088
84609,481991,8192,0.154276
84673,481939,8192,0.152625
84737,482100,8192,0.151626
84801,482229,8192,0.144982
84865,482384,8192,0.138226
84929,483171,8192,0.127133
84993,483207,8192,0.129836
85057,482466,8192,0.132571
85121,482407,8192,0.128576
85185,483621,8192,0.116250
85249,483462,8192,0.119909
85313,482893,8192,0.121817
85377,482867,8192,0.121330
85441,482586,8192,0.129535
85505,482731,8192,0.126039
85569,482420,8192,0.125822
85633,481709,8192,0.127713
85697,481408,8192,0.129953
85761,479933,8192,0.132664
85825,478981,8192,0.137953
85889,478309,8192,0.141342
85953,479517,8192,0.129723
86017,480706,8192,0.122149
86081,481102,8192,0.117778
86145,481792,8192,0.109868
86209,480902,8192,0.112172
86273,481774,8192,0.099688
86337,482351,8192,0.093436
86401,482683,8192,0.096129
86465,482912,8192,0.101268
86529,482962,8192,0.097880
86593,482332,8192,0.103656
86657,481378,8192,0.115012
86721,481366,8192,0.121074
86785,480838,8192,0.125383
86849,481010,8192,0.123609
86913,481402,8192,0.125541
86977,481752,8192,0.118671
87041,481888,8192,0.120577
87105,482253,8192,0.117429
87169,482715,8192,0.117563
87233,483006,8192,0.117028
87297,483314,8192,0.119894
87361,483028,8192,0.125276
87425,484411,8192,0.110618
87489,484365,8192,0.107688
87553,483624,8192,0.110870
87617,483342,8192,0.114021
87681,483095,8192,0.113103
87745,482947,8192,0.110485
87809,482987,8192,0.113225
87873,482628,8192,0.121583
87937,482449,8192,0.122811
88001,482860,8192,0.124926
88065,482948,8192,0.124881
88129,483782,8192,0.121927
88193,483571,8192,0.123360
88257,483099,8192,0.128095
88321,483396,8192,0.113818
88385,484733,8192,0.102398
88449,485209,8192,0.098145
88513,484929,8192,0.098540
88577,486002,8192,0.085736
88641,485156,8192,0.095441
88705,485591,8192,0.093161
88769,485376,8192,0.090050
88833,484594,8192,0.097563
88897,484969,8192,0.090948
88961,485653,8192,0.076150
89025,485089,8192,0.087615
89089,484823,8192,0.085188
89153,484583,8192,0.087114
89217,484717,8192,0.080504
89281,484423,8192,0.084294
89345,484146,8192,0.085625
89409,484079,8192,0.086573
89473,484077,8192,0.087645
89537,482891,8192,0.103513
89601,482453,8192,0.106819
89665,482440,8192,0.095454
89729,482490,8192,0.090467
89793,482446,8192,0.089295
89857,482354,8192,0.092155
89921,481797,8192,0.099958
89985,481024,8192,0.101755
90049,480554,8192,0.109783
90113,480552,8192,0.110598
90177,480066,8192,0.117397
90241,479556,8192,0.125497
90305,479270,8192,0.130616
90369,480296,8192,0.125939
90433,480777,8192,0.123122
90497,481356,8192,0.117798
90561,481535,8192,0.117372
90625,481502,8192,0.122111
90689,481662,8192,0.123711
90753,481363,8192,0.121642
90817,481530,8192,0.118733
90881,481889,8192,0.123118
90945,482166,8192,0.119365
91009,481396,8192,0.119587
91073,481027,8192,0.127587
91137,480583,8192,0.132892
91201,479731,8192,0.146555
91265,480482,8192,0.139756
91329,480859,8192,0.139543
91393,480284,8192,0.150869
91457,481343,8192,0.132641
91521,481611,8192,0.130370
91585,481788,8192,0.129141
91649,481117,8192,0.144236
91713,481715,8192,0.134339
91777,481725,8192,0.135321
91841,481692,8192,0.134434
91905,481861,8192,0.139013
91969,482014,8192,0.132912
92033,482796,8192,0.131165
92097,483033,8192,0.129254
92161,483105,8192,0.128760
92225,483626,8192,0.118432
92289,483783,8192,0.124065
92353,484753,8192,0.112218
92417,484511,8192,0.116025
92481,485586,8192,0.105280
92545,485744,8192,0.111875
92609,484601,8192,0.127618
92673,484961,8192,0.122592
92737,484300,8192,0.125994
92801,483564,8192,0.130152
92865,483280,8192,0.136520
92929,482867,8192,0.143434
92993,482333,8192,0.145435
93057,482963,8192,0.139703
93121,483373,8192,0.139027
93185,483314,8192,0.140498
93249,483620,8192,0.128961
93313,484241,8192,0.121880
93377,484893,8192,0.115505
93441,484711,8192,0.117943
93505,483911,8192,0.129042
93569,484554,8192,0.127046
93633,485151,8192,0.126424
93697,485804,8192,0.119843
93761,486262,8192,0.114242
93825,486643,8192,0.114364
93889,486470,8192,0.119833
93953,486553,8192,0.119242
94017,485259,8192,0.138534
94081,484404,8192,0.151058
94145,484556,8192,0.152306
94209,484460,8192,0.160592
94273,485443,8192,0.151757
94337,485042,8192,0.160903
94401,484796,8192,0.166335
94465,485062,8192,0.160438
94529,484210,8192,0.162557
94593,485563,8192,0.146174
94657,483861,8192,0.171362
94721,484011,8192,0.171705
94785,484273,8192,0.167892
94849,484446,8192,0.161829
94913,484811,8192,0.156751
94977,485725,8192,0.147830
95041,486230,8192,0.151265
95105,487137,8192,0.137207
95169,486142,8192,0.149837
95233,486744,8192,0.149175
95297,486572,8192,0.157723
95361,485631,8192,0.167862
95425,485987,8192,0.162182
95489,485845,8192,0.161299
95553,485846,8192,0.157536
95617,486539,8192,0.152165
95681,486555,8192,0.151615
95745,486060,8192,0.158724
95809,486274,8192,0.159434
95873,486523,8192,0.156353
95937,487589,8192,0.140786
96001,488092,8192,0.139292
96065,488568,8192,0.137695
96129,489572,8192,0.131238
96193,489206,8192,0.136757
96257,489075,8192,0.141381
96321,488831,8192,0.144434
96385,489323,8192,0.134855
96449,488636,8192,0.140646
96513,488872,8192,0.135806
96577,488285,8192,0.137702
96641,488011,8192,0.137336
96705,486971,8192,0.143543
96769,486372,8192,0.151791
96833,485072,8192,0.166968
96897,485821,8192,0.152085
96961,485342,8192,0.160759
97025,485490,8192,0.165572
97089,485510,8192,0.164945
97153,486388,8192,0.155379
97217,487225,8192,0.146347
97281,486927,8192,0.144893
97345,486903,8192,0.144338
97409,487646,8192,0.133830
97473,487866,8192,0.128664
97537,487964,8192,0.126619
97601,487336,8192,0.140987
97665,487306,8192,0.144760
97729,487655,8192,0.141973
97793,488391,8192,0.132052
97857,487274,8192,0.136237
97921,486858,8192,0.131826
97985,486412,8192,0.136704
98049,485771,8192,0.139075
98113,485514,8192,0.146068
98177,485682,8192,0.142759
98241,485849,8192,0.140988
98305,486239,8192,0.134403
98369,487212,8192,0.131909
98433,487022,8192,0.130877
98497,487368,8192,0.130052
98561,487847,8192,0.127810
98625,487355,8192,0.126668
98689,488509,8192,0.111986
98753,488712,8192,0.110377
98817,489204,8192,0.101200
98881,488869,8192,0.103789
98945,488251,8192,0.106767
99009,487816,8192,0.112357
99073,488064,8192,0.107395
99137,487741,8192,0.105733
99201,487184,8192,0.114500
99265,487176,8192,0.117981
99329,486883,8192,0.125148
99393,486418,8192,0.134656
99457,487158,8192,0.121275
99521,487646,8192,0.113593
99585,487675,8192,0.115068
99649,487373,8192,0.116722
99713,487241,8192,0.110944
99777,486487,8192,0.113498
99841,486489,8192,0.113746
99905,486606,8192,0.107921
99969,487343,8192,0.096949
100033,487387,8192,0.102001
100097,486937,8192,0.100801
100161,486352,8192,0.106433
100225,486058,8192,0.109947
100289,486565,8192,0.101792
100353,485960,8192,0.099914
100417,486220,8192,0.096820
100481,486954,8192,0.088974
100545,487275,8192,0.087001
100609,486720,8192,0.090005
100673,486908,8192,0.094874
100737,486847,8192,0.097502
100801,487138,8192,0.096056
100865,486915,8192,0.102826
100929,486576,8192,0.102544
100993,486687,8192,0.103318
101057,487118,8192,0.098760
101121,487701,8192,0.090014
101185,487384,8192,0.102083
101249,487043,8192,0.100381
101313,486426,8192,0.102784
101377,486070,8192,0.105487
101441,485439,8192,0.114546
101505,485663,8192,0.114572
101569,485371,8192,0.117108
101633,485583,8192,0.109249
101697,486355,8192,0.098841
101761,485616,8192,0.109079
101825,485035,8192,0.118027
101889,484150,8192,0.120002
101953,484071,8192,0.125974
102017,483864,8192,0.117206
102081,483941,8192,0.114488
102145,484527,8192,0.113848
102209,484642,8192,0.114053
102273,484489,8192,0.118437
102337,483876,8192,0.125655
102401,484345,8192,0.124005
102465,484357,8192,0.127034
102529,484298,8192,0.128508
102593,484827,8192,0.126281
102657,483967,8192,0.132402
102721,483335,8192,0.136744
102785,483978,8192,0.130682
102849,484039,8192,0.123877
102913,483712,8192,0.124022
102977,483842,8192,0.117575
103041,483288,8192,0.117531
103105,483312,8192,0.120301
103169,483419,8192,0.121563
103233,482216,8192,0.138530
103297,481585,8192,0.146786
103361,481170,8192,0.152172
103425,481671,8192,0.147580
103489,481676,8192,0.152511
103553,481070,8192,0.162891
103617,481199,8192,0.155029
103681,481297,8192,0.144575
103745,481766,8192,0.139670
103809,482369,8192,0.133943
103873,482671,8192,0.130210
103937,482690,8192,0.129767
104001,483472,8192,0.116982
104065,483265,8192,0.124766
104129,483081,8192,0.126135
104193,484253,8192,0.114083
104257,483584,8192,0.129256
104321,483627,8192,0.130027
104385,483988,8192,0.130268
104449,484423,8192,0.135329
104513,484673,8192,0.133687
104577,484155,8192,0.141614
104641,485219,8192,0.124032
104705,484331,8192,0.138876
104769,484627,8192,0.142757
104833,484542,8192,0.145466
104897,484177,8192,0.150104
104961,483930,8192,0.154541
105025,483980,8192,0.153442
105089,483770,8192,0.151884
105153,484187,8192,0.142678
105217,483526,8192,0.141739
105281,482797,8192,0.148294
105345,483441,8192,0.138055
105409,484623,8192,0.120593
105473,484685,8192,0.121072
105537,485115,8192,0.117700
105601,485154,8192,0.118549
105665,484494,8192,0.116371
105729,484124,8192,0.119620
105793,485119,8192,0.105550
105857,485059,8192,0.109028
105921,484619,8192,0.111432
105985,484519,8192,0.105697
106049,484259,8192,0.113777
106113,484151,8192,0.114826
106177,484139,8192,0.118106
106241,484781,8192,0.110932
106305,484889,8192,0.113172
106369,485209,8192,0.113423
106433,485560,8192,0.109624
106497,486302,8192,0.105884
106561,486208,8192,0.108028
106625,486682,8192,0.108622
106689,485520,8192,0.122410
106753,486699,8192,0.106133
106817,485586,8192,0.119374
106881,485529,8192,0.125398
106945,485750,8192,0.119309
107009,485587,8192,0.120816
107073,484728,8192,0.119974
107137,484369,8192,0.117570
107201,482719,8192,0.138537
107265,482723,8192,0.147031
107329,482926,8192,0.138397
107393,483530,8192,0.135291
107457,483393,8192,0.143340
107521,482590,8192,0.151885
107585,481677,8192,0.159875
107649,482352,8192,0.157724
107713,481596,8192,0.165928
107777,480863,8192,0.175545
107841,482290,8192,0.151626
107905,480858,8192,0.171290
107969,480958,8192,0.166676
108033,480746,8192,0.160289
108097,480486,8192,0.157799
108161,480956,8192,0.157226
108225,481576,8192,0.153557
108289,481955,8192,0.150434
108353,482637,8192,0.139461
108417,483099,8192,0.140726
108481,482687,8192,0.145888
108545,483636,8192,0.137854
108609,483541,8192,0.131401
108673,483199,8192,0.129822
108737,483138,8192,0.131476
108801,483008,8192,0.125306
108865,483356,8192,0.116893
108929,484977,8192,0.100262
108993,308327,8192,1.842001
109057,314380,8192,1.189075
109121,330732,8192,0.978205
109185,343187,8192,0.823128
109249,352249,8192,0.727249
109313,360719,8192,0.641227
109377,368928,8192,0.554491
109441,375896,8192,0.495206
109505,381012,8192,0.452804
109569,385626,8192,0.417314
109633,391158,8192,0.374548
109697,394694,8192,0.354360
109761,398555,8192,0.322590
109825,402927,8192,0.292948
109889,405626,8192,0.284198
109953,409567,8192,0.250770
110017,413062,8192,0.234597
110081,416541,8192,0.217162
110145,419139,8192,0.206717
110209,421827,8192,0.194890
110273,424585,8192,0.185487
110337,425777,8192,0.183078
110401,429026,8192,0.159766
110465,430796,8192,0.156673
110529,431937,8192,0.152362
110593,433287,8192,0.154179
110657,434119,8192,0.159630
110721,434899,8192,0.156142
110785,436711,8192,0.140418
110849,436873,8192,0.145914
110913,437750,8192,0.136875
110977,438158,8192,0.138892
111041,439879,8192,0.126199
111105,440856,8192,0.116118
111169,443340,8192,0.102060
111233,444446,8192,0.100126
111297,445599,8192,0.106134
111361,446454,8192,0.112426
111425,447433,8192,0.118803
111489,448063,8192,0.116283
111553,448986,8192,0.109516
111617,448835,8192,0.117209
111681,449686,8192,0.114932
111745,448603,8192,0.132291
111809,446842,8192,0.144834
111873,442978,8192,0.175757
111937,440102,8192,0.179970
112001,437819,8192,0.183359
112065,435720,8192,0.179784
112129,434212,8192,0.200082
112193,433877,8192,0.197364
112257,432478,8192,0.192734
112321,430950,8192,0.187864
112385,430101,8192,0.182707
112449,430110,8192,0.174823
112513,430092,8192,0.173093
112577,430124,8192,0.160761
112641,430148,8192,0.154392
112705,430695,8192,0.144261
112769,432046,8192,0.126858
112833,433494,8192,0.117402
112897,434317,8192,0.107380
112961,435386,8192,0.099560
113025,436142,8192,0.100572
113089,436829,8192,0.101618
113153,438167,8192,0.086731
113217,438604,8192,0.084803
113281,439845,8192,0.081537
113345,441194,8192,0.076166
113409,442891,8192,0.070193
113473,443338,8192,0.078007
113537,444891,8192,0.075518
113601,445881,8192,0.081755
113665,447023,8192,0.088136
113729,449209,8192,0.078019
113793,450335,8192,0.082574
113857,451056,8192,0.086241
113921,451615,8192,0.097512
113985,452761,8192,0.095348
114049,454637,8192,0.093031
114113,455392,8192,0.096596
114177,456552,8192,0.104594
114241,457268,8192,0.108849
114305,458194,8192,0.115575
114369,459691,8192,0.109519
114433,460355,8192,0.110545
114497,461554,8192,0.114247
114561,463096,8192,0.107019
114625,464261,8192,0.109691
114689,465236,8192,0.106226
114753,466325,8192,0.109302
114817,468230,8192,0.100935
114881,469025,8192,0.104357
114945,470391,8192,0.101442
115009,471412,8192,0.104246
115073,471897,8192,0.106023
115137,472413,8192,0.108503
115201,472451,8192,0.127733
115265,473250,8192,0.129837
115329,473165,8192,0.147107
115393,473094,8192,0.153479
115457,472218,8192,0.173460
115521,472994,8192,0.168838
115585,473733,8192,0.170143
115649,474475,8192,0.165784
115713,475495,8192,0.166903
115777,476287,8192,0.168335
115841,476381,8192,0.177938
115905,476343,8192,0.182314
115969,476215,8192,0.191093
116033,476978,8192,0.182482
116097,477346,8192,0.179887
116161,477533,8192,0.177858
116225,478068,8192,0.177663
116289,478545,8192,0.172841
116353,479263,8192,0.169910
116417,480528,8192,0.161479
116481,481450,8192,0.154951
116545,482286,8192,0.151761
116609,482155,8192,0.155752
116673,481878,8192,0.160700
116737,481877,8192,0.161913
116801,482902,8192,0.151272
116865,483221,8192,0.153946
116929,484004,8192,0.145467
116993,485073,8192,0.132078
117057,486377,8192,0.114106
117121,486133,8192,0.121665
117185,486177,8192,0.122541
117249,486939,8192,0.115734
117313,487976,8192,0.101698
117377,489138,8192,0.094515
117441,489799,8192,0.097027
117505,490511,8192,0.091253
117569,491467,8192,0.089757
117633,492126,8192,0.085204
117697,492178,8192,0.090017
117761,492425,8192,0.089275
117825,492081,8192,0.094305
117889,492497,8192,0.089935
117953,492297,8192,0.098204
118017,493260,8192,0.087769
118081,493424,8192,0.084792
118145,493602,8192,0.081616
118209,493292,8192,0.083795
118273,493546,8192,0.079147
118337,493450,8192,0.076501
118401,493419,8192,0.079647
118465,493769,8192,0.078256
118529,493994,8192,0.077096
118593,494292,8192,0.079529
118657,494902,8192,0.065677
118721,495381,8192,0.062710
118785,494935,8192,0.070033
118849,495035,8192,0.069867
118913,494421,8192,0.074772
118977,493878,8192,0.079360
119041,494386,8192,0.067980
119105,494774,8192,0.062108
119169,494821,8192,0.061764
119233,494628,8192,0.064671
119297,494665,8192,0.064077
119361,494548,8192,0.070999
119425,494792,8192,0.066203
119489,494257,8192,0.070495
119553,493868,8192,0.068119
119617,493468,8192,0.063318
119681,493493,8192,0.065871
119745,493057,8192,0.069121
119809,493093,8192,0.067666
119873,493932,8192,0.055068
119937,493723,8192,0.054064
120001,493770,8192,0.055420
120065,493989,8192,0.052911
120129,493907,8192,0.058227
120193,493630,8192,0.062793
120257,492994,8192,0.080599
120321,493347,8192,0.075631
120385,492970,8192,0.080677
120449,493017,8192,0.079010
120513,492029,8192,0.093886
120577,491417,8192,0.100955
120641,492315,8192,0.086106
120705,492162,8192,0.085228
120769,492801,8192,0.073973
120833,493799,8192,0.058179
120897,493210,8192,0.061253
120961,493026,8192,0.063597
121025,492418,8192,0.070358
121089,492731,8192,0.063961
121153,493306,8192,0.055612
121217,492936,8192,0.056648
121281,493463,8192,0.050163
121345,494077,8192,0.041625
121409,494726,8192,0.042305
121473,494119,8192,0.047928
121537,494283,8192,0.046227
121601,494608,8192,0.044673
121665,494457,8192,0.049813
121729,495387,8192,0.037382
121793,495272,8192,0.040709
121857,495007,8192,0.043695
121921,494892,8192,0.041836
121985,494585,8192,0.051403
122049,494686,8192,0.052977
122113,494487,8192,0.059134
122177,493506,8192,0.065285
122241,494234,8192,0.059981
122305,493638,8192,0.065306
122369,493918,8192,0.062862
122433,493518,8192,0.070159
122497,493399,8192,0.070338
122561,493389,8192,0.064785
122625,493387,8192,0.065381
122689,493358,8192,0.062999
122753,493376,8192,0.065954
122817,493299,8192,0.062066
122881,493080,8192,0.066067
122945,493013,8192,0.064399
123009,492165,8192,0.070425
123073,491863,8192,0.075204
123137,492412,8192,0.070934
123201,493036,8192,0.063442
123265,493357,8192,0.062693
123329,493612,8192,0.058107
123393,493736,8192,0.055875
123457,493232,8192,0.063384
123521,493185,8192,0.059718
123585,493310,8192,0.064670
123649,493293,8192,0.062751
123713,493350,8192,0.056790
123777,492557,8192,0.061095
123841,492138,8192,0.065154
123905,492117,8192,0.059494
123969,492110,8192,0.056743
124033,492529,8192,0.052292
124097,491750,8192,0.057218
124161,491335,8192,0.061584
124225,491678,8192,0.052990
124289,492021,8192,0.055797
124353,492698,8192,0.051194
124417,492371,8192,0.052195
124481,491917,8192,0.062031
124545,491094,8192,0.069295
124609,490569,8192,0.075437
124673,490609,8192,0.076987
124737,490283,8192,0.083099
124801,489257,8192,0.095016
124865,489361,8192,0.093371
124929,488164,8192,0.099943
124993,487688,8192,0.100418
125057,487648,8192,0.100857
125121,487148,8192,0.104112
125185,486992,8192,0.104440
125249,486887,8192,0.099114
125313,486906,8192,0.103496
125377,487420,8192,0.099712
125441,488053,8192,0.095276
125505,487850,8192,0.091610
125569,487647,8192,0.092431
125633,487576,8192,0.097294
125697,487609,8192,0.096900
125761,487149,8192,0.097120
125825,487200,8192,0.099655
125889,487417,8192,0.097488
125953,486616,8192,0.105256
126017,486547,8192,0.108211
126081,487302,8192,0.098019
126145,487730,8192,0.094552
126209,487126,8192,0.098765
126273,487362,8192,0.101793
126337,486722,8192,0.110256
126401,486082,8192,0.116672
126465,486325,8192,0.115331
126529,485469,8192,0.131074
126593,484156,8192,0.155891
126657,483246,8192,0.175149
126721,483348,8192,0.169149
126785,484093,8192,0.166152
126849,484306,8192,0.161121
126913,484756,8192,0.158133
126977,485280,8192,0.146926
127041,484676,8192,0.156285
127105,486533,8192,0.132865
127169,486951,8192,0.122903
