epoch,brotli_size,soup_size,higher_entropy
14785,483321,8192,0.115453
14849,483885,8192,0.105189
14913,483732,8192,0.109928
14977,483648,8192,0.115431
15041,483130,8192,0.119807
15105,482088,8192,0.131412
15169,482559,8192,0.125075
15233,482657,8192,0.121364
15297,482684,8192,0.123466
15361,482562,8192,0.113730
15425,482271,8192,0.116765
15489,481415,8192,0.126580
15553,481111,8192,0.121336
15617,480047,8192,0.128665
15681,480667,8192,0.126711
15745,480426,8192,0.133603
15809,479898,8192,0.134692
15873,480860,8192,0.122117
15937,480622,8192,0.125504
16001,481036,8192,0.120158
16065,479963,8192,0.126413
16129,479380,8192,0.134100
16193,480274,8192,0.123961
16257,480428,8192,0.126267
16321,481673,8192,0.113751
16385,481142,8192,0.111511
16449,480312,8192,0.120942
16513,480101,8192,0.118142
16577,480317,8192,0.120964
16641,481011,8192,0.111447
16705,481720,8192,0.107005
16769,481061,8192,0.108610
16833,481361,8192,0.105478
16897,481790,8192,0.102780
16961,481791,8192,0.099709
17025,481424,8192,0.099742
17089,481563,8192,0.104720
17153,482066,8192,0.105516
17217,481393,8192,0.114491
17281,482520,8192,0.099299
17345,481635,8192,0.111748
17409,482643,8192,0.110303
17473,482978,8192,0.104264
17537,483113,8192,0.099471
17601,483216,8192,0.107318
17665,482282,8192,0.117487
17729,482466,8192,0.121868
17793,482896,8192,0.125815
17857,482588,8192,0.131855
17921,482594,8192,0.136944
17985,481884,8192,0.140654
18049,481449,8192,0.146728
18113,481641,8192,0.150890
18177,481838,8192,0.147116
18241,481600,8192,0.152288
18305,481771,8192,0.151547
18369,481663,8192,0.157167
18433,482002,8192,0.149703
18497,482827,8192,0.140247
18561,482713,8192,0.140376
18625,481934,8192,0.144689
18689,482956,8192,0.135398
18753,482235,8192,0.147030
18817,481926,8192,0.153667
18881,482325,8192,0.138974
18945,482332,8192,0.140140
19009,481706,8192,0.146586
19073,482155,8192,0.148021
19137,482157,8192,0.147078
19201,482904,8192,0.135593
19265,482688,8192,0.142272
19329,482219,8192,0.147140
19393,481623,8192,0.152675
19457,481308,8192,0.159757
19521,481707,8192,0.148414
19585,483494,8192,0.133740
19649,483416,8192,0.138146
19713,483523,8192,0.136709
19777,484287,8192,0.129042
19841,484170,8192,0.125129
19905,483581,8192,0.125348
19969,483313,8192,0.133722
20033,483817,8192,0.127663
20097,483836,8192,0.136612
20161,484367,8192,0.133555
20225,484606,8192,0.130162
20289,484413,8192,0.132676
20353,483633,8192,0.143629
20417,483222,8192,0.151181
20481,482537,8192,0.153346
20545,481414,8192,0.163914
20609,482007,8192,0.157733
20673,481853,8192,0.159915
20737,481448,8192,0.165792
20801,480851,8192,0.166775
20865,479611,8192,0.176482
20929,481001,8192,0.155602
20993,481408,8192,0.150693
21057,480732,8192,0.159864
21121,481533,8192,0.149535
21185,481467,8192,0.146082
21249,482849,8192,0.129709
21313,482908,8192,0.127935
21377,482676,8192,0.126875
21441,482731,8192,0.127659
21505,482475,8192,0.130415
21569,482316,8192,0.132599
21633,481712,8192,0.136768
21697,481810,8192,0.143366
21761,481564,8192,0.150191
21825,480205,8192,0.161452
21889,479655,8192,0.169630
21953,480212,8192,0.160734
22017,480642,8192,0.160548
22081,480476,8192,0.158845
22145,480771,8192,0.156893
22209,481657,8192,0.147623
22273,482268,8192,0.143293
22337,481656,8192,0.151524
22401,481974,8192,0.137312
22465,483293,8192,0.121268
22529,482631,8192,0.127929
22593,483194,8192,0.124263
22657,483760,8192,0.115982
22721,483654,8192,0.119380
22785,483549,8192,0.123989
22849,483258,8192,0.127820
22913,482727,8192,0.133691
22977,483013,8192,0.131716
23041,483200,8192,0.123350
23105,483983,8192,0.117704
23169,483674,8192,0.117964
23233,483267,8192,0.126288
23297,484587,8192,0.116070
23361,484291,8192,0.124565
23425,483820,8192,0.126031
23489,484411,8192,0.126450
23553,484496,8192,0.127803
23617,485259,8192,0.128815
23681,485302,8192,0.126859
23745,485619,8192,0.126961
23809,486781,8192,0.114869
23873,485998,8192,0.122212
23937,486117,8192,0.125039
24001,485435,8192,0.129285
24065,485042,8192,0.129577
24129,484640,8192,0.134258
24193,484183,8192,0.140112
24257,483529,8192,0.146872
24321,484473,8192,0.140425
24385,483218,8192,0.153303
24449,483997,8192,0.142437
24513,483158,8192,0.153559
24577,483066,8192,0.151543
24641,482883,8192,0.151509
24705,483760,8192,0.141755
24769,483627,8192,0.140148
24833,483075,8192,0.145939
24897,483200,8192,0.142307
24961,483337,8192,0.138624
25025,483791,8192,0.133987
25089,482661,8192,0.148324
25153,482218,8192,0.149446
25217,482658,8192,0.145039
25281,483795,8192,0.140710
25345,483738,8192,0.141200
25409,483842,8192,0.139382
25473,484359,8192,0.126653
25537,483963,8192,0.134126
25601,483322,8192,0.136116
25665,483083,8192,0.133695
25729,483444,8192,0.120589
25793,483401,8192,0.119431
25857,482657,8192,0.121401
25921,483241,8192,0.121975
25985,483708,8192,0.119373
26049,482984,8192,0.126597
26113,483391,8192,0.125011
26177,483490,8192,0.123003
26241,483916,8192,0.112565
26305,483990,8192,0.120200
26369,484031,8192,0.122721
26433,483635,8192,0.130459
26497,483334,8192,0.131910
26561,483216,8192,0.137353
26625,483181,8192,0.143018
26689,482352,8192,0.153706
26753,482292,8192,0.149731
26817,482489,8192,0.150169
26881,483238,8192,0.143953
26945,483248,8192,0.140222
27009,483138,8192,0.140004
27073,483519,8192,0.138631
27137,483739,8192,0.135740
27201,484721,8192,0.120942
27265,484763,8192,0.119382
27329,484897,8192,0.117270
27393,484048,8192,0.119278
27457,483836,8192,0.121383
27521,483630,8192,0.125484
27585,483162,8192,0.132639
27649,483372,8192,0.132365
27713,483676,8192,0.127473
27777,485050,8192,0.112770
27841,484634,8192,0.114083
27905,485537,8192,0.103842
27969,485353,8192,0.110834
28033,485507,8192,0.107419
28097,485106,8192,0.105916
28161,485393,8192,0.102094
28225,484534,8192,0.105152
28289,483657,8192,0.115874
28353,483462,8192,0.117691
28417,483359,8192,0.125770
28481,483965,8192,0.118438
28545,483799,8192,0.117208
28609,483502,8192,0.125325
28673,483292,8192,0.129162
28737,482527,8192,0.136637
28801,482190,8192,0.136692
28865,481623,8192,0.143269
28929,480694,8192,0.152370
28993,480293,8192,0.160036
29057,479806,8192,0.165526
29121,479348,8192,0.174293
29185,479741,8192,0.166122
29249,478986,8192,0.177284
29313,478890,8192,0.179348
29377,479723,8192,0.168287
29441,479809,8192,0.157780
29505,479765,8192,0.148616
29569,479185,8192,0.148753
29633,478359,8192,0.157242
29697,478271,8192,0.156683
29761,478228,8192,0.154842
29825,479100,8192,0.146620
29889,480013,8192,0.137047
29953,479659,8192,0.148048
30017,479730,8192,0.144147
30081,481062,8192,0.131855
30145,480713,8192,0.136478
30209,481435,8192,0.130331
30273,481510,8192,0.124799
30337,481974,8192,0.123008
30401,481126,8192,0.130416
30465,480590,8192,0.135634
30529,480131,8192,0.134260
30593,480211,8192,0.133408
30657,480557,8192,0.132737
30721,480612,8192,0.131366
30785,481013,8192,0.125613
30849,481494,8192,0.120207
30913,481661,8192,0.118281
30977,482655,8192,0.107458
31041,482664,8192,0.110025
31105,482666,8192,0.105767
31169,482502,8192,0.110222
31233,481527,8192,0.128966
31297,480411,8192,0.134260
31361,480506,8192,0.132315
31425,479952,8192,0.138724
31489,479135,8192,0.141012
31553,479743,8192,0.138859
31617,480158,8192,0.130923
31681,479279,8192,0.142946
31745,479702,8192,0.133294
31809,478974,8192,0.132013
31873,479797,8192,0.122164
31937,479342,8192,0.127648
32001,479315,8192,0.123816
32065,479822,8192,0.120570
32129,480423,8192,0.112862
32193,480245,8192,0.113316
32257,481084,8192,0.103938
32321,481887,8192,0.092179
32385,481746,8192,0.090646
32449,481590,8192,0.093330
32513,482175,8192,0.092955
32577,481238,8192,0.101646
32641,482032,8192,0.102795
32705,481849,8192,0.110334
32769,481116,8192,0.125999
32833,481673,8192,0.123034
32897,481040,8192,0.139603
32961,481729,8192,0.130334
33025,482101,8192,0.128405
33089,482063,8192,0.127673
33153,482670,8192,0.122638
33217,483808,8192,0.110362
33281,482624,8192,0.128660
33345,481946,8192,0.137899
33409,481948,8192,0.132162
33473,482106,8192,0.138060
33537,481768,8192,0.145194
33601,482156,8192,0.143892
33665,482677,8192,0.135907
33729,483020,8192,0.131260
33793,483029,8192,0.132421
33857,482700,8192,0.130692
33921,482598,8192,0.129287
33985,483280,8192,0.125665
34049,483225,8192,0.124732
34113,483888,8192,0.116285
34177,484008,8192,0.121294
34241,483812,8192,0.123383
34305,483389,8192,0.124192
34369,483269,8192,0.122637
34433,482872,8192,0.121246
34497,482580,8192,0.121235
34561,482847,8192,0.120186
34625,482861,8192,0.115418
34689,482724,8192,0.119075
34753,482727,8192,0.122967
34817,483308,8192,0.117046
34881,483809,8192,0.114193
34945,483269,8192,0.116433
35009,482716,8192,0.112191
35073,483015,8192,0.104125
35137,482811,8192,0.104002
35201,482764,8192,0.110597
35265,482564,8192,0.114528
35329,483090,8192,0.108169
35393,482350,8192,0.113821
35457,481893,8192,0.120588
35521,482438,8192,0.116715
35585,482331,8192,0.121485
35649,482644,8192,0.124275
35713,482565,8192,0.129776
35777,482357,8192,0.127350
35841,483671,8192,0.117795
35905,484247,8192,0.113324
35969,484411,8192,0.115120
36033,484237,8192,0.115498
36097,484831,8192,0.118212
36161,484315,8192,0.128167
36225,484966,8192,0.124895
36289,485257,8192,0.121104
36353,484749,8192,0.122200
36417,484969,8192,0.122308
36481,484785,8192,0.127642
36545,484884,8192,0.130314
36609,486059,8192,0.119796
36673,484482,8192,0.127514
36737,483980,8192,0.129320
36801,484181,8192,0.127753
36865,484464,8192,0.125868
36929,484060,8192,0.134930
36993,483744,8192,0.143745
37057,483588,8192,0.145585
37121,483610,8192,0.140870
37185,484082,8192,0.129232
37249,484139,8192,0.122753
37313,483374,8192,0.128477
37377,483886,8192,0.113046
37441,483768,8192,0.116784
37505,484032,8192,0.119498
37569,484376,8192,0.113125
37633,484575,8192,0.110730
37697,483278,8192,0.129652
37761,481633,8192,0.153856
37825,481847,8192,0.145545
37889,481524,8192,0.152023
37953,482979,8192,0.139122
38017,482733,8192,0.150233
38081,482806,8192,0.153101
38145,482394,8192,0.156474
38209,483443,8192,0.139203
38273,482652,8192,0.153846
38337,483511,8192,0.142909
38401,483176,8192,0.142673
38465,482154,8192,0.150131
38529,481340,8192,0.165554
38593,481749,8192,0.160470
38657,481823,8192,0.161398
38721,481927,8192,0.150085
38785,480135,8192,0.168502
38849,480085,8192,0.164391
38913,479792,8192,0.169706
38977,480129,8192,0.156814
39041,480267,8192,0.159441
39105,481379,8192,0.139800
39169,482383,8192,0.128844
39233,482757,8192,0.127299
39297,482222,8192,0.133210
39361,482790,8192,0.125094
39425,482566,8192,0.124928
39489,482259,8192,0.130215
39553,482153,8192,0.131006
39617,482357,8192,0.131889
39681,482485,8192,0.128444
39745,483079,8192,0.125057
39809,483129,8192,0.118971
39873,483474,8192,0.122952
39937,483368,8192,0.125317
40001,483774,8192,0.127247
40065,483496,8192,0.128046
40129,482851,8192,0.137887
40193,481678,8192,0.146148
40257,482200,8192,0.138515
40321,482218,8192,0.135028
40385,482142,8192,0.132749
40449,482391,8192,0.128212
40513,482718,8192,0.124457
40577,481565,8192,0.132500
40641,481944,8192,0.132134
40705,481205,8192,0.133284
40769,481128,8192,0.135075
40833,482427,8192,0.122262
40897,482721,8192,0.120301
40961,481652,8192,0.127014
41025,481930,8192,0.124336
41089,483146,8192,0.107133
41153,483726,8192,0.100452
41217,484243,8192,0.096904
41281,484296,8192,0.098759
41345,484299,8192,0.097375
41409,484054,8192,0.099952
41473,483580,8192,0.104587
41537,484156,8192,0.098506
41601,483068,8192,0.108665
41665,482521,8192,0.109208
41729,482680,8192,0.107409
41793,482009,8192,0.109192
41857,482335,8192,0.102413
41921,481893,8192,0.105121
41985,482486,8192,0.101569
42049,482737,8192,0.086362
42113,481788,8192,0.091158
42177,481836,8192,0.081616
42241,481105,8192,0.089460
42305,481109,8192,0.092827
42369,482177,8192,0.085607
42433,481909,8192,0.099508
42497,482153,8192,0.098143
42561,481361,8192,0.101520
42625,481967,8192,0.093736
42689,481518,8192,0.094434
42753,481957,8192,0.091814
42817,482704,8192,0.089813
42881,482539,8192,0.098206
42945,481919,8192,0.101692
43009,481828,8192,0.104142
43073,481344,8192,0.105724
43137,481726,8192,0.102071
43201,481703,8192,0.100481
43265,481483,8192,0.099329
43329,480996,8192,0.098855
43393,481407,8192,0.097549
43457,482060,8192,0.090806
43521,482182,8192,0.092524
43585,482634,8192,0.085300
43649,482978,8192,0.080925
43713,483050,8192,0.086596
43777,482563,8192,0.088455
43841,481950,8192,0.086620
43905,483110,8192,0.072470
43969,483735,8192,0.070305
44033,483806,8192,0.071536
44097,484688,8192,0.064245
44161,485062,8192,0.065174
44225,484318,8192,0.083361
44289,483728,8192,0.097196
44353,483537,8192,0.104522
44417,483943,8192,0.104325
44481,482665,8192,0.117367
44545,483016,8192,0.116671
44609,482921,8192,0.120513
44673,481915,8192,0.124677
44737,481789,8192,0.126142
44801,482187,8192,0.126447
44865,481819,8192,0.131819
44929,481166,8192,0.141841
44993,480236,8192,0.146714
45057,480212,8192,0.144272
45121,480849,8192,0.138940
45185,480374,8192,0.150578
45249,480610,8192,0.152312
45313,480579,8192,0.142607
45377,481389,8192,0.140690
45441,481648,8192,0.142108
45505,480598,8192,0.143653
45569,479528,8192,0.156996
45633,479536,8192,0.150618
45697,479531,8192,0.145101
45761,480647,8192,0.135732
45825,480357,8192,0.140400
45889,481438,8192,0.124469
45953,481203,8192,0.128606
46017,481047,8192,0.132606
46081,480712,8192,0.147229
46145,481445,8192,0.143785
46209,481735,8192,0.139093
46273,481004,8192,0.144695
46337,480630,8192,0.145577
46401,480326,8192,0.153567
46465,480547,8192,0.151892
46529,480812,8192,0.156829
46593,480345,8192,0.167791
46657,481012,8192,0.160383
46721,481191,8192,0.162367
46785,481082,8192,0.156781
46849,481551,8192,0.152687
46913,480876,8192,0.161161
46977,480476,8192,0.163795
47041,479651,8192,0.166793
47105,480242,8192,0.160105
47169,481399,8192,0.147818
47233,481625,8192,0.144883
47297,481104,8192,0.152285
47361,481522,8192,0.146496
47425,481195,8192,0.151339
47489,481436,8192,0.155445
47553,481824,8192,0.152340
47617,480414,8192,0.166194
47681,480072,8192,0.171039
47745,479431,8192,0.173449
47809,479220,8192,0.181291
47873,480702,8192,0.162355
47937,480832,8192,0.164842
48001,480803,8192,0.167959
48065,480766,8192,0.166583
48129,480569,8192,0.167264
48193,480179,8192,0.166491
48257,479594,8192,0.169891
48321,478932,8192,0.174471
48385,478821,8192,0.172637
48449,479107,8192,0.158437
48513,479590,8192,0.146860
48577,480536,8192,0.141307
48641,480692,8192,0.144949
48705,480667,8192,0.142231
48769,480929,8192,0.148404
48833,481604,8192,0.150664
48897,482588,8192,0.135622
48961,482199,8192,0.143215
49025,482352,8192,0.140463
49089,482992,8192,0.136739
49153,482604,8192,0.132287
49217,483430,8192,0.124176
49281,483715,8192,0.123322
49345,482846,8192,0.137319
49409,482078,8192,0.150241
49473,482438,8192,0.143395
49537,481455,8192,0.164078
49601,480758,8192,0.167653
49665,480401,8192,0.168387
49729,480727,8192,0.166375
49793,480925,8192,0.160029
49857,480529,8192,0.164220
49921,480659,8192,0.168777
49985,480505,8192,0.162342
50049,481051,8192,0.156666
50113,480197,8192,0.157770
50177,480582,8192,0.151790
50241,481474,8192,0.145869
50305,481750,8192,0.138948
50369,481716,8192,0.140638
50433,481511,8192,0.135794
50497,482225,8192,0.133880
50561,482482,8192,0.128478
50625,482590,8192,0.123626
50689,483133,8192,0.120793
50753,482828,8192,0.120553
50817,481874,8192,0.133374
50881,481503,8192,0.138908
50945,481006,8192,0.141779
51009,481986,8192,0.132120
51073,481905,8192,0.135615
51137,482430,8192,0.126734
51201,482964,8192,0.119092
51265,481846,8192,0.131256
51329,481416,8192,0.132754
51393,479734,8192,0.144916
51457,478985,8192,0.148928
51521,479199,8192,0.145511
51585,479903,8192,0.142078
51649,480965,8192,0.135338
51713,481840,8192,0.122993
51777,481656,8192,0.120864
51841,481628,8192,0.123920
51905,482380,8192,0.113895
51969,482712,8192,0.116027
52033,483397,8192,0.110043
52097,484032,8192,0.099989
52161,484318,8192,0.100853
52225,483443,8192,0.110374
52289,482500,8192,0.117931
52353,482456,8192,0.120663
52417,483314,8192,0.110852
52481,483262,8192,0.115712
52545,483105,8192,0.118173
52609,484231,8192,0.106123
52673,485152,8192,0.097780
52737,485309,8192,0.098329
52801,485017,8192,0.107962
52865,485688,8192,0.098414
52929,485381,8192,0.103386
52993,485731,8192,0.098336
53057,486163,8192,0.098648
53121,486302,8192,0.103708
53185,486518,8192,0.107397
53249,487415,8192,0.101318
53313,487196,8192,0.103253
53377,486833,8192,0.107387
53441,485460,8192,0.122554
53505,484861,8192,0.124123
53569,483774,8192,0.140350
53633,483648,8192,0.143425
53697,484160,8192,0.142143
53761,483967,8192,0.142644
53825,483643,8192,0.146908
53889,482816,8192,0.155716
53953,482336,8192,0.159357
54017,480648,8192,0.174441
54081,480904,8192,0.166591
54145,480962,8192,0.165075
54209,481169,8192,0.163786
54273,482032,8192,0.151501
54337,480898,8192,0.159900
54401,480965,8192,0.154809
54465,482358,8192,0.136300
54529,482350,8192,0.138620
54593,483210,8192,0.124670
54657,483479,8192,0.119008
54721,483710,8192,0.113950
54785,483608,8192,0.109715
54849,484481,8192,0.102632
54913,485272,8192,0.091591
54977,486050,8192,0.086550
55041,485755,8192,0.090921
55105,485832,8192,0.094279
55169,485310,8192,0.102778
55233,484831,8192,0.105066
55297,485143,8192,0.102231
55361,483705,8192,0.118659
55425,483472,8192,0.125614
55489,484137,8192,0.124655
55553,484692,8192,0.126743
55617,484745,8192,0.128785
55681,484071,8192,0.132185
55745,483897,8192,0.137077
55809,483977,8192,0.136261
55873,483848,8192,0.131362
55937,484341,8192,0.122230
56001,484047,8192,0.125313
56065,483097,8192,0.132867
56129,482647,8192,0.135796
56193,483503,8192,0.122827
56257,482769,8192,0.135705
56321,483125,8192,0.128448
56385,482403,8192,0.139876
56449,481921,8192,0.147213
56513,482057,8192,0.147337
56577,482074,8192,0.152118
56641,482434,8192,0.156877
56705,482444,8192,0.149581
56769,482195,8192,0.150651
56833,481529,8192,0.156415
56897,480606,8192,0.163503
56961,481391,8192,0.154931
57025,481038,8192,0.156225
57089,480770,8192,0.156352
57153,480950,8192,0.150592
57217,480205,8192,0.154610
57281,479772,8192,0.163119
57345,479256,8192,0.163946
57409,479207,8192,0.154987
57473,479708,8192,0.144944
57537,478568,8192,0.156595
57601,478654,8192,0.149903
57665,478682,8192,0.142324
57729,478142,8192,0.149266
57793,478333,8192,0.151939
57857,478143,8192,0.146934
57921,479160,8192,0.138843
57985,480383,8192,0.131180
58049,480133,8192,0.143087
58113,480396,8192,0.145307
58177,480730,8192,0.145808
58241,481081,8192,0.144379
58305,481736,8192,0.137151
58369,481745,8192,0.136944
58433,482450,8192,0.129618
58497,481862,8192,0.146507
58561,481923,8192,0.136733
58625,481585,8192,0.139475
58689,480813,8192,0.147594
58753,480420,8192,0.155254
58817,479359,8192,0.167743
58881,479558,8192,0.172533
58945,479947,8192,0.169395
59009,480927,8192,0.159929
59073,481509,8192,0.156948
59137,480888,8192,0.162857
59201,482311,8192,0.145570
59265,483012,8192,0.144300
59329,482134,8192,0.154287
59393,482383,8192,0.145903
59457,482667,8192,0.148017
59521,482736,8192,0.144251
59585,482173,8192,0.146635
59649,482782,8192,0.141836
59713,483448,8192,0.137714
59777,483757,8192,0.133728
59841,483369,8192,0.141658
59905,483090,8192,0.144464
59969,483557,8192,0.146489
60033,483119,8192,0.153883
60097,484298,8192,0.135907
60161,484941,8192,0.134777
60225,484983,8192,0.137006
60289,484584,8192,0.140522
60353,484439,8192,0.136814
60417,484679,8192,0.130671
60481,484955,8192,0.134508
60545,485388,8192,0.129704
60609,486584,8192,0.123373
60673,485936,8192,0.129865
60737,486907,8192,0.114680
60801,486523,8192,0.116227
60865,486910,8192,0.110485
60929,487436,8192,0.108457
60993,486372,8192,0.116592
61057,485681,8192,0.125837
61121,485987,8192,0.120573
61185,486000,8192,0.124972
61249,485426,8192,0.130601
61313,486018,8192,0.119595
61377,486342,8192,0.113872
61441,485229,8192,0.125183
61505,483999,8192,0.137238
61569,484278,8192,0.143697
61633,483507,8192,0.157673
61697,483653,8192,0.154120
61761,484382,8192,0.147885
61825,484183,8192,0.156808
61889,484532,8192,0.148986
61953,483906,8192,0.147066
62017,483656,8192,0.149469
62081,483191,8192,0.156553
62145,484596,8192,0.142218
62209,485151,8192,0.133837
62273,484824,8192,0.134845
62337,484097,8192,0.135676
62401,483727,8192,0.134838
62465,483357,8192,0.128367
62529,482732,8192,0.130507
62593,482944,8192,0.121971
62657,483219,8192,0.115869
62721,483015,8192,0.108461
62785,481664,8192,0.130132
62849,482037,8192,0.125243
62913,481262,8192,0.134600
62977,480834,8192,0.136566
63041,481731,8192,0.122557
63105,482035,8192,0.115715
63169,481448,8192,0.121861
63233,481483,8192,0.115436
63297,481793,8192,0.115914
63361,482245,8192,0.107821
63425,482796,8192,0.108268
63489,482117,8192,0.120994
63553,482233,8192,0.117516
63617,482667,8192,0.110384
63681,481941,8192,0.112672
63745,480756,8192,0.129187
