epoch,brotli_size,soup_size,higher_entropy
38209,481316,8192,0.183180
38273,480817,8192,0.195713
38337,479803,8192,0.195234
38401,480078,8192,0.189282
38465,478930,8192,0.209223
38529,479750,8192,0.194605
38593,479760,8192,0.193835
38657,479256,8192,0.201759
38721,479517,8192,0.200822
38785,479665,8192,0.204769
38849,479907,8192,0.203994
38913,477956,8192,0.223833
38977,478045,8192,0.221352
39041,478515,8192,0.219199
39105,478985,8192,0.218784
39169,478527,8192,0.222289
39233,478430,8192,0.217726
39297,478549,8192,0.209085
39361,478713,8192,0.205499
39425,479159,8192,0.192000
39489,480264,8192,0.181025
39553,480912,8192,0.183348
39617,481180,8192,0.174900
39681,482130,8192,0.168787
39745,482706,8192,0.158457
39809,482496,8192,0.154816
39873,481481,8192,0.167816
39937,481624,8192,0.159126
40001,481313,8192,0.170823
40065,481513,8192,0.164569
40129,482648,8192,0.154022
40193,481529,8192,0.158137
40257,481768,8192,0.150579
40321,481184,8192,0.152555
40385,480583,8192,0.165124
40449,481540,8192,0.158014
40513,482227,8192,0.145521
40577,482724,8192,0.138259
40641,482983,8192,0.131630
40705,484098,8192,0.116514
40769,485225,8192,0.107591
40833,485423,8192,0.106194
40897,486135,8192,0.097421
40961,487688,8192,0.084366
41025,487226,8192,0.090177
41089,487456,8192,0.084724
41153,487812,8192,0.087075
41217,487685,8192,0.102191
41281,486663,8192,0.115280
41345,486197,8192,0.120788
41409,487316,8192,0.107329
41473,486902,8192,0.109892
41537,486049,8192,0.118062
41601,486310,8192,0.113154
41665,486425,8192,0.106599
41729,485623,8192,0.118863
41793,485292,8192,0.118673
41857,484075,8192,0.123781
41921,483500,8192,0.128930
41985,483588,8192,0.123077
42049,483755,8192,0.117071
42113,484342,8192,0.108816
42177,484451,8192,0.109843
42241,484492,8192,0.110478
42305,484647,8192,0.113840
42369,483894,8192,0.120603
42433,483948,8192,0.117390
42497,482999,8192,0.129178
42561,482777,8192,0.122284
42625,483270,8192,0.118343
42689,483234,8192,0.118104
42753,483264,8192,0.118364
42817,482210,8192,0.131450
42881,482990,8192,0.119064
42945,483407,8192,0.119460
43009,483626,8192,0.116345
43073,484388,8192,0.105088
43137,484376,8192,0.110910
43201,483912,8192,0.118359
43265,483755,8192,0.120230
43329,483265,8192,0.119621
43393,483327,8192,0.119014
43457,483730,8192,0.111117
43521,483115,8192,0.114729
43585,483093,8192,0.112168
43649,483640,8192,0.105903
43713,483611,8192,0.102945
43777,483740,8192,0.105237
43841,484432,8192,0.098350
43905,484966,8192,0.097353
43969,484932,8192,0.094428
44033,484865,8192,0.097559
44097,484515,8192,0.097681
44161,484259,8192,0.096801
44225,483931,8192,0.101444
44289,484447,8192,0.102233
44353,483603,8192,0.120199
44417,483503,8192,0.118989
44481,483646,8192,0.115267
44545,484785,8192,0.104970
44609,484938,8192,0.106286
44673,483812,8192,0.119011
44737,484390,8192,0.118494
44801,483224,8192,0.127177
44865,483807,8192,0.124362
44929,483994,8192,0.120979
44993,483728,8192,0.129252
45057,483423,8192,0.133028
45121,483931,8192,0.128573
45185,483868,8192,0.128572
45249,483197,8192,0.134784
45313,483316,8192,0.131987
45377,484258,8192,0.127078
45441,485301,8192,0.116211
45505,485774,8192,0.113472
45569,484764,8192,0.123193
45633,483749,8192,0.132560
45697,484319,8192,0.129955
45761,484575,8192,0.123077
45825,483449,8192,0.139758
45889,483567,8192,0.141106
45953,483295,8192,0.147111
46017,483259,8192,0.145691
46081,482063,8192,0.162723
46145,482309,8192,0.162279
46209,482797,8192,0.157068
46273,481991,8192,0.161819
46337,481453,8192,0.159308
46401,481426,8192,0.161998
46465,481898,8192,0.156277
46529,483263,8192,0.142860
46593,483195,8192,0.144403
46657,484116,8192,0.135126
46721,484146,8192,0.143666
46785,484609,8192,0.140742
46849,483938,8192,0.143342
46913,483836,8192,0.138645
46977,483991,8192,0.132823
47041,483623,8192,0.136155
47105,483037,8192,0.142048
47169,483687,8192,0.136827
47233,483474,8192,0.140188
47297,482837,8192,0.153654
47361,482054,8192,0.161180
47425,482154,8192,0.159948
47489,481429,8192,0.162125
47553,482296,8192,0.147088
47617,483508,8192,0.130072
47681,483801,8192,0.133129
47745,484373,8192,0.132506
47809,483866,8192,0.136122
47873,483918,8192,0.131685
47937,484663,8192,0.130278
48001,483989,8192,0.132827
48065,483961,8192,0.131313
48129,484800,8192,0.119783
48193,485638,8192,0.113309
48257,485841,8192,0.115035
48321,486504,8192,0.120404
48385,486991,8192,0.113620
48449,486564,8192,0.117806
48513,486605,8192,0.114060
48577,486088,8192,0.122894
48641,485844,8192,0.122642
48705,485013,8192,0.123704
48769,484390,8192,0.123858
48833,484368,8192,0.125488
48897,484440,8192,0.131762
48961,484436,8192,0.131686
49025,484487,8192,0.135145
49089,485062,8192,0.124753
49153,486124,8192,0.106200
49217,486276,8192,0.103732
49281,485512,8192,0.111107
49345,485958,8192,0.103684
49409,486526,8192,0.096575
49473,486237,8192,0.099449
49537,487239,8192,0.088733
49601,487516,8192,0.086094
49665,487317,8192,0.086823
49729,487390,8192,0.091219
49793,487493,8192,0.096830
49857,487942,8192,0.096384
49921,486788,8192,0.106177
49985,486867,8192,0.101313
50049,485925,8192,0.112549
50113,485703,8192,0.112779
50177,485269,8192,0.116528
50241,483942,8192,0.132871
50305,484758,8192,0.119039
50369,483687,8192,0.128746
50433,484172,8192,0.121406
50497,484903,8192,0.123483
50561,485969,8192,0.103983
50625,485431,8192,0.106475
50689,484940,8192,0.113917
50753,484803,8192,0.115903
50817,484108,8192,0.128713
50881,483654,8192,0.132910
50945,483772,8192,0.133178
51009,482372,8192,0.147323
51073,483133,8192,0.138391
51137,482251,8192,0.146117
51201,483056,8192,0.138952
51265,483449,8192,0.132198
51329,482456,8192,0.136817
51393,482588,8192,0.135989
51457,483613,8192,0.129426
51521,484029,8192,0.128593
51585,483604,8192,0.143388
51649,483178,8192,0.153877
51713,482873,8192,0.164685
51777,483455,8192,0.155414
51841,482071,8192,0.176881
51905,482878,8192,0.166650
51969,482649,8192,0.167316
52033,481988,8192,0.170522
52097,482426,8192,0.167854
52161,482491,8192,0.161613
52225,483168,8192,0.152513
52289,482942,8192,0.154158
52353,483096,8192,0.155057
52417,484076,8192,0.140346
52481,483926,8192,0.144077
52545,484020,8192,0.140388
52609,483711,8192,0.142373
52673,484412,8192,0.138536
52737,484459,8192,0.134059
52801,484200,8192,0.139460
52865,484804,8192,0.140159
52929,485507,8192,0.125257
52993,485451,8192,0.129196
53057,485804,8192,0.128575
53121,486857,8192,0.120566
53185,486038,8192,0.126099
53249,486123,8192,0.123034
53313,485986,8192,0.123841
53377,486573,8192,0.113253
53441,486265,8192,0.112698
53505,486897,8192,0.104647
53569,486835,8192,0.102061
53633,486616,8192,0.102974
53697,486146,8192,0.106438
53761,486664,8192,0.098683
53825,486072,8192,0.108897
53889,484820,8192,0.126132
53953,485300,8192,0.118945
54017,485955,8192,0.116913
54081,486008,8192,0.117143
54145,484961,8192,0.122507
54209,485755,8192,0.111669
54273,486143,8192,0.105892
54337,485328,8192,0.113718
54401,484626,8192,0.120246
54465,485019,8192,0.115021
54529,484561,8192,0.116006
54593,484989,8192,0.110308
54657,485378,8192,0.109844
54721,485940,8192,0.105611
54785,486094,8192,0.100207
54849,485407,8192,0.105383
54913,485167,8192,0.103950
54977,484790,8192,0.111728
55041,484074,8192,0.122031
55105,483138,8192,0.135981
55169,483164,8192,0.140459
55233,483184,8192,0.141698
55297,482648,8192,0.148027
55361,484055,8192,0.135530
55425,483792,8192,0.135687
55489,482787,8192,0.144633
55553,482899,8192,0.139007
55617,482853,8192,0.140839
55681,482561,8192,0.147493
55745,482909,8192,0.137898
55809,483610,8192,0.134810
55873,483022,8192,0.142672
55937,482670,8192,0.136905
56001,482351,8192,0.138605
56065,481537,8192,0.145711
56129,481589,8192,0.143469
56193,480492,8192,0.152662
56257,479782,8192,0.154166
56321,479878,8192,0.142183
56385,479615,8192,0.146011
56449,479965,8192,0.134477
56513,480974,8192,0.126153
56577,480842,8192,0.115824
56641,481189,8192,0.111659
56705,479759,8192,0.115325
56769,479637,8192,0.124241
56833,480385,8192,0.120063
56897,480303,8192,0.111522
56961,480251,8192,0.116965
57025,479540,8192,0.121673
57089,479000,8192,0.122669
57153,479071,8192,0.131783
57217,479092,8192,0.127777
57281,479045,8192,0.133129
57345,478820,8192,0.140568
57409,477973,8192,0.146315
57473,478151,8192,0.141692
57537,478453,8192,0.142288
57601,477952,8192,0.147574
57665,478094,8192,0.143183
57729,478735,8192,0.134287
57793,478952,8192,0.137052
57857,478410,8192,0.141575
57921,478297,8192,0.146938
57985,478744,8192,0.137922
58049,478887,8192,0.127888
58113,478868,8192,0.131065
58177,480314,8192,0.119995
58241,481104,8192,0.115726
58305,480552,8192,0.124822
58369,481247,8192,0.112179
58433,482037,8192,0.099381
58497,482256,8192,0.106326
58561,481958,8192,0.101162
58625,482066,8192,0.105331
58689,481582,8192,0.109310
58753,481057,8192,0.119458
58817,480763,8192,0.125425
58881,480906,8192,0.120852
58945,481702,8192,0.108999
59009,481816,8192,0.110941
59073,482650,8192,0.114943
59137,483185,8192,0.106341
59201,483295,8192,0.111243
59265,481648,8192,0.131653
59329,482798,8192,0.117774
59393,482161,8192,0.124983
59457,483070,8192,0.117783
59521,483984,8192,0.105799
59585,484430,8192,0.101407
59649,483841,8192,0.104109
59713,485191,8192,0.091174
59777,485165,8192,0.094348
59841,485638,8192,0.092058
59905,484817,8192,0.103029
59969,485330,8192,0.099574
60033,485658,8192,0.099163
60097,484981,8192,0.109607
60161,484438,8192,0.118566
60225,483716,8192,0.125696
60289,484277,8192,0.116625
60353,483686,8192,0.129168
60417,482339,8192,0.141071
60481,481737,8192,0.146187
60545,481114,8192,0.154922
60609,481280,8192,0.148031
60673,481213,8192,0.142268
60737,480860,8192,0.143137
60801,481291,8192,0.141758
60865,480600,8192,0.156770
60929,481421,8192,0.145770
60993,481931,8192,0.143999
61057,482428,8192,0.134718
61121,481422,8192,0.146331
61185,482034,8192,0.134907
61249,482116,8192,0.138229
61313,482975,8192,0.132366
61377,482504,8192,0.143531
61441,483381,8192,0.137992
61505,483520,8192,0.131505
61569,483661,8192,0.142461
61633,484105,8192,0.140595
61697,484266,8192,0.131177
61761,484694,8192,0.132076
61825,484095,8192,0.135626
61889,484432,8192,0.123154
61953,483897,8192,0.125702
62017,484242,8192,0.120749
62081,484630,8192,0.114170
62145,485098,8192,0.118672
62209,485029,8192,0.117566
62273,484889,8192,0.118245
62337,484952,8192,0.119949
62401,485348,8192,0.106834
62465,485509,8192,0.107418
62529,484983,8192,0.111813
62593,484670,8192,0.116123
62657,484443,8192,0.117480
62721,484253,8192,0.117535
62785,484220,8192,0.119845
62849,484362,8192,0.114618
62913,485032,8192,0.106640
62977,485204,8192,0.099721
63041,485624,8192,0.095305
63105,487090,8192,0.084812
63169,486865,8192,0.086973
63233,487441,8192,0.081212
63297,487987,8192,0.084749
63361,488316,8192,0.072820
63425,487838,8192,0.072820
63489,487137,8192,0.078084
63553,487016,8192,0.082054
63617,486135,8192,0.093341
63681,485627,8192,0.101546
63745,485808,8192,0.092410
